# columns = TERM LEMMA POS PROB
# identifier = balzac1842FC54
# creator = Balzac, Honoré de
# created = 1842
# modified = 1846
# title = Un épisode sous la Terreur. Études de mœurs. Scènes de la vie politique

↵↵	↵↵	PUNCTstruct
de	de	ADP
France	France	PROPN
,	,	PUNCTclause
et	et	CCONJ
faire	faire	VERB
son	son	DET
convoi	convoi	NOUN
sans	sans	ADP
cercueil	cercueil	NOUN
.	.	PUNCTsent
ce	ce	PRON
était	être	AUX
le	le	DET
plus	plus	ADV
pur	pur	ADJ
de	de	ADP
tous	tout	ADJ
les	le	DET
dévouements	dévouement	NOUN
,	,	PUNCTclause
un	un	DET
acte	acte	NOUN
étonnant	étonner	VERB
de	de	ADP
fidélité	fidélité	NOUN
accompli	accomplir	VERB
sans	sans	ADP
arrière-pensée	arrière-pensée	NOUN
.	.	PUNCTsent
Ce	ce	PRON
fut	être	AUX
sans doute	sans doute	ADV
,	,	PUNCTclause
aux yeux de	aux yeux de	ADP
Dieu	Dieu	PROPN
,	,	PUNCTclause
comme	comme	SCONJ
le	le	DET
verre	verre	NOUN
de	de	ADP
eau	eau	NOUN
qui	qui	PRON
balance	balancer	VERB
les	le	DET
plus	plus	ADV
grandes	grand	ADJ
vertus	vertu	NOUN
.	.	PUNCTsent
Toute	tout	ADJ
la	le	DET
Monarchie	Monarchie	PROPN
était	être	AUX
là	là	ADV
,	,	PUNCTclause
dans	dans	ADP
les	le	DET
prières	prière	NOUN
de	de	ADP
un	un	DET
prêtre	prêtre	NOUN
et	et	CCONJ
de	de	ADP
deux	deux	NUM
pauvres	pauvre	ADJ
filles	fille	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
peut-être	peut-être	ADV
aussi	aussi	ADV
la	le	DET
Révolution	Révolution	PROPN
était	être	AUX
elle	elle	PRON
représentée	représenter	VERB
par	par	ADP
cet	ce	DET
homme	homme	NOUN
dont	dont	PRON
la	le	DET
figure	figure	NOUN
trahissait	trahir	VERB
trop	trop	ADV
de	de	ADP
remords	remords	NOUN
pour	pour	ADP
ne	ne	ADV
pas	pas	ADV
croire	croire	VERB
que	que	SCONJ
il	il	PRON
accomplissait	accomplir	VERB
les	le	DET
vœux	vœu	NOUN
de	de	ADP
un	un	DET
immense	immense	ADJ
repentir	repentir	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
au lieu de	au lieu de	ADP
prononcer	prononcer	VERB
les	le	DET
paroles	parole	NOUN
latines	latin	ADJ
:	:	PUNCTclause
«	«	PUNCTsent
Introïbo	Introïbo	PROPN
ad	ad	ADP
altare	altare	NOUN
Dei	Dei	PROPN
,	,	PUNCTclause
etc.	etc.	NOUN
»	»	PUNCTclause
,	,	PUNCTclause
le	le	DET
prêtre	prêtre	NOUN
,	,	PUNCTclause
par	par	ADP
une	un	DET
inspiration	inspiration	NOUN
divine	divin	ADJ
,	,	PUNCTclause
regarda	regarder	VERB
les	le	DET
trois	trois	NUM
assistants	assistant	NOUN
qui	qui	PRON
figuraient	figurer	VERB
la	le	DET
France	France	PROPN
chrétienne	chrétien	ADJ
,	,	PUNCTclause
et	et	CCONJ
leur	leur	DET
dit	dit	NOUN
,	,	PUNCTclause
pour	pour	ADP
effacer	effacer	VERB
les	le	DET
misères	misère	NOUN
de	de	ADP
ce	ce	DET
taudis	taudis	NOUN
:	:	PUNCTclause
—	—	PUNCTclause
Nous	nous	PRON
allons	aller	VERB
entrer	entrer	VERB
dans	dans	ADP
le	le	DET
sanctuaire	sanctuaire	NOUN
de	de	ADP
Dieu	Dieu	PROPN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
À	à	ADP
ces	ce	DET
paroles	parole	NOUN
jetées	jeter	VERB
avec	avec	ADP
une	un	DET
onction	onction	NOUN
pénétrante	pénétrant	ADJ
,	,	PUNCTclause
une	un	DET
sainte	saint	NOUN
frayeur	frayeur	NOUN
saisit	saisir	VERB
l'	le	DET
assistant	assistant	NOUN
et	et	CCONJ
les	le	DET
deux	deux	NUM
religieuses	religieux	NOUN
.	.	PUNCTsent
Sous	sous	ADP
les	le	DET
voûtes	voûte	NOUN
de	de	ADP
Saint-Pierre	Saint-Pierre	PROPN
de	de	ADP
Rome	Rome	PROPN
,	,	PUNCTclause
Dieu	Dieu	PROPN
ne	ne	ADV
se	se	PRON
serait	être	AUX
pas	pas	ADV
montré	montrer	VERB
plus	plus	ADV
majestueux	majestueux	ADJ
que	que	SCONJ
il	il	PRON
le	le:PRON	PRON
fut	être	AUX
alors	alors	ADV
dans	dans	ADP
cet	ce	DET
asile	asile	NOUN
de	de	ADP
l'	le	DET
indigence	indigence	NOUN
aux yeux de	aux yeux de	ADP
ces	ce	DET
chrétiens	chrétien	NOUN
:	:	PUNCTclause
tant	tant	ADV
il	il	PRON
est	être	AUX
vrai	vrai	ADJ
que	que	SCONJ
entre	entre	ADP
l'	le	DET
homme	homme	NOUN
et	et	CCONJ
lui	lui	PRON
tout	tout	ADV
intermédiaire	intermédiaire	ADJ
semble	sembler	VERB
inutile	inutile	ADJ
,	,	PUNCTclause
et	et	CCONJ
que	que	SCONJ
il	il	PRON
ne	ne	ADV
tire	tirer	VERB
sa	son	DET
grandeur	grandeur	NOUN
que	que	PRON
de	de	ADP
lui-même	lui-même	PRON
.	.	PUNCTsent
La	le	DET
ferveur	ferveur	NOUN
de	de	ADP
l'	le	DET
inconnu	inconnu	NOUN
était	être	AUX
vraie	vrai	ADJ
.	.	PUNCTsent
Aussi	aussi	ADV
le	le	DET
sentiment	sentiment	NOUN
qui	qui	PRON
unissait	unir	VERB
les	le	DET
prières	prière	NOUN
de	de	ADP
ces	ce	DET
quatre	quatre	NUM
serviteurs	serviteur	NOUN
de	de	ADP
Dieu	Dieu	PROPN
et	et	CCONJ
du	du	ADP_DET
Roi	roi	NOUN
fut	être	AUX
il	il	PRON
unanime	unanime	ADJ
.	.	PUNCTsent
Les	le	DET
paroles	parole	NOUN
saintes	saint	ADJ
retentissaient	retentir	VERB
comme	comme	ADP
une	un	DET
musique	musique	NOUN
céleste	céleste	ADJ
au	au	ADP_DET
milieu	milieu	NOUN
du	du	ADP_DET
silence	silence	NOUN
.	.	PUNCTsent
il y a	il y a	VERB
un	un	DET
moment	moment	NOUN
où	où	PRON
les	le	DET
pleurs	pleur	NOUN
gagnèrent	gagner	VERB
l'	le	DET
inconnu	inconnu	NOUN
,	,	PUNCTclause
ce	ce	PRON
fut	être	AUX
au	au	ADP_DET
pater noster	pater noster	NOUN
.	.	PUNCTsent
Le	le	DET
prêtre	prêtre	NOUN
y	y	PRON
ajouta	ajouter	VERB
cette	ce	DET
prière	prière	NOUN
latine	latin	ADJ
,	,	PUNCTclause
qui	qui	PRON
fut	être	AUX
sans doute	sans doute	ADV
comprise	comprendre	VERB
par	par	ADP
l'	le	DET
étranger	étranger	NOUN
:	:	PUNCTclause
Et	et	CCONJ
remitte	remitte	VERB
scelus	scelus	NOUN
regicidis	regicidis	ADP
sicut	sicut	NOUN
Ludovicus	Ludovicus	PROPN
eis	eis	CCONJ
remisit	remisit	VERB
semetipse	semetipse	NOUN
.	.	PUNCTsent
(	(	PUNCTclause
Et	et	CCONJ
pardonnez	pardonner	VERB
aux	au	ADP_DET
régicides	régicide	NOUN
comme	comme	ADP
Louis	Louis	PROPN
XVI	XVI	NUM
leur	leur	PRON
a	avoir	AUX
pardonné	pardonner	VERB
lui-même	lui-même	PRON
.	.	PUNCTsent
)	)	PUNCTclause
↵↵	↵↵	PUNCTstruct
Les	le	DET
deux	deux	NUM
religieuses	religieux	NOUN
virent	voir	VERB
deux	deux	NUM
grosses	gros	ADJ
larmes	larme	NOUN
traçant	tracer	VERB
un	un	DET
chemin	chemin	NOUN
humide	humide	ADJ
le long des	le long des	ADP
joues	joue	NOUN
mâles	mâle	ADJ
de	de	ADP
l'	le	DET
inconnu	inconnu	NOUN
et	et	CCONJ
tombant	tomber	VERB
sur	sur	ADP
le	le	DET
plancher	plancher	NOUN
.	.	PUNCTsent
l'	le	DET
office	office	NOUN
des	un	ADP_DET
Morts	mort	NOUN
fut	être	AUX
récité	réciter	VERB
.	.	PUNCTsent
Le	le	DET
Domine	dominer	X
salvum	salvum	X
fac	fac	NOUN
regem	regem	VERB
,	,	PUNCTclause
chanté	chanter	VERB
à voix basse	à voix basse	ADV
,	,	PUNCTclause
attendrit	attendrir	VERB
ces	ce	DET
fidèles	fidèle	ADJ
royalistes	royaliste	NOUN
qui	qui	PRON
pensèrent	penser	VERB
que	que	SCONJ
l'	le	DET
enfant-roi	enfant-roi	NOUN
,	,	PUNCTclause
pour	pour	ADP
lequel	lequel	PRON
ils	ils	PRON
suppliaient	supplier	VERB
en	en	ADP
ce	ce	PRON
moment	moment	NOUN
le	le	DET
Très-Haut	Très-Haut	PROPN
,	,	PUNCTclause
était	être	AUX
captif	captif	ADJ
entre	entre	ADP
les	le	DET
mains	main	NOUN
de	de	ADP
ses	son	DET
ennemis	ennemi	NOUN
.	.	PUNCTsent
l'	le	DET
inconnu	inconnu	NOUN
frissonna	frissonner	VERB
en	en	ADP
songeant	songer	VERB
que	que	SCONJ
il	il	PRON
pouvait	pouvoir	VERB
encore	encore	ADV
se	se	PRON
commettre	commettre	VERB
un	un	DET
nouveau	nouveau	ADJ
crime	crime	NOUN
auquel	auquel	ADP_PRON
il	il	PRON
serait	être	AUX
sans doute	sans doute	ADV
forcé	forcer	VERB
de	de	ADP
participer	participer	VERB
.	.	PUNCTsent
Quand	quand	SCONJ
le	le	DET
service	service	NOUN
funèbre	funèbre	ADJ
fut	être	AUX
terminé	terminer	VERB
,	,	PUNCTclause
le	le	DET
prêtre	prêtre	NOUN
fit	faire	VERB
un	un	DET
signe	signe	NOUN
aux	au	ADP_DET
deux	deux	NUM
religieuses	religieux	NOUN
,	,	PUNCTclause
qui	qui	PRON
se	se	PRON
retirèrent	retirer	VERB
.	.	PUNCTsent
Aussitôt	aussitôt	ADV
que	que	SCONJ
il	il	PRON
se	se	PRON
trouva	trouver	VERB
seul	seul	ADJ
avec	avec	ADP
l'	le	DET
inconnu	inconnu	NOUN
,	,	PUNCTclause
il	il	PRON
alla	aller	VERB
vers	vers	ADP
lui	lui	PRON
de	de	ADP
un	un	DET
air	air	NOUN
doux	doux	ADJ
et	et	CCONJ
triste	triste	ADJ
;	;	PUNCTclause
puis	puis	CCONJ
il	il	PRON
lui	lui	PRON
dit	dire	VERB
de	de	ADP
une	un	DET
voix	voix	NOUN
paternelle	paternel	ADJ
:	:	PUNCTclause
—	—	PUNCTclause
Mon	Mon	PROPN
fils	fils	NOUN
,	,	PUNCTclause
si	si	SCONJ
vous	vous	PRON
avez	avoir	VERB
trempé	tremper	VERB
vos	vos	DET
mains	main	NOUN
dans	dans	ADP
le	le	DET
sang	sang	NOUN
du	du	ADP_DET
Roi	roi	NOUN
Martyr	Martyr	PROPN
,	,	PUNCTclause
confiez	confier	VERB
vous	vous	PRON
à	à	ADP
moi	moi	PRON
.	.	PUNCTsent
Il	il	PRON
ne	ne	ADV
est	être	AUX
pas	pas	ADV
de	de	ADP
faute	faute	NOUN
qui	qui	PRON
,	,	PUNCTclause
aux yeux de	aux yeux de	ADP
Dieu	Dieu	PROPN
,	,	PUNCTclause
ne	ne	ADV
soit	être	AUX
effacée	effacer	VERB
par	par	ADP
un	un	DET
repentir	repentir	NOUN
aussi	aussi	ADV
touchant	toucher	VERB
et	et	CCONJ
aussi	aussi	ADV
sincère	sincère	ADJ
que	que	SCONJ
les vôtres	les vôtres	PRON
paraît	paraître	VERB
l'	le	DET
être	être	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Aux	au	ADP_DET
premiers	premier	ADJ
mots	mot	NOUN
prononcés	prononcer	VERB
par	par	ADP
l'	le	DET
ecclésiastique	ecclésiastique	NOUN
,	,	PUNCTclause
l'	le	DET
étranger	étranger	NOUN
laissa	laisser	VERB
échapper	échapper	VERB
un	un	DET
mouvement	mouvement	NOUN
de	de	ADP
terreur	terreur	NOUN
involontaire	involontaire	ADJ
;	;	PUNCTclause
mais	mais	CCONJ
il	il	PRON
reprit	reprendre	VERB
une	un	DET
contenance	contenance	NOUN
calme	calme	ADJ
,	,	PUNCTclause
et	et	CCONJ
regarda	regarder	VERB
avec	avec	ADP
assurance	assurance	NOUN
le	le	DET
prêtre	prêtre	NOUN
étonné	étonner	VERB
:	:	PUNCTclause
—	—	PUNCTclause
Mon	Mon	PROPN
père	père	NOUN
,	,	PUNCTclause
lui	lui	PRON
dit	dire	VERB
il	il	PRON
de	de	ADP
une	un	DET
voix	voix	NOUN
visiblement	visiblement	ADV
altérée	altérer	VERB
,	,	PUNCTclause
nul	nul	PRON
ne	ne	ADV
est	être	AUX
plus	plus	ADV
innocent	innocent	ADJ
que	que	SCONJ
moi	moi	PRON
du	du	ADP_DET
sang	sang	NOUN
versé	verser	VERB
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Je	je	PRON
dois	devoir	VERB
vous	vous	PRON
croire	croire	VERB
,	,	PUNCTclause
dit	dire	VERB
le	le	DET
prêtre	prêtre	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
Il	il	PRON
fit	faire	VERB
une	un	DET
pause	pause	NOUN
pendant	pendant	ADP
laquelle	laquelle	PRON
il	il	PRON
examina	examiner	VERB
derechef	derechef	ADV
son	son	DET
pénitent	pénitent	NOUN
;	;	PUNCTclause
puis	puis	CCONJ
,	,	PUNCTclause
persistant	persister	VERB
à	à	ADP
le	le	DET
prendre	prendre	VERB
pour	pour	ADP
un	un	PRON
de	de	ADP
ces	ce	DET
peureux	peureux	NOUN
Conventionnels	Conventionnels	PROPN
qui	qui	PRON
livrèrent	livrer	VERB
une	un	DET
tête	tête	NOUN
inviolable	inviolable	ADJ
et	et	CCONJ
sacrée	sacrer	VERB
afin de	afin de	ADP
conserver	conserver	VERB
la	le	DET
leur	leur	PRON
,	,	PUNCTclause
il	il	PRON
reprit	reprendre	VERB
de	de	ADP
une	un	DET
voix	voix	NOUN
grave	grave	ADJ
:	:	PUNCTclause
—	—	PUNCTclause
Songez	Songez	PROPN
,	,	PUNCTclause
mon	mon	DET
fils	fils	NOUN
,	,	PUNCTclause
que	que	SCONJ
il	il	PRON
ne	ne	ADV
suffit	suffire	VERB
pas	pas	ADV
pour	pour	ADP
être	être	AUX
absous	absous	ADJ
de	de	ADP
ce	ce	DET
grand	grand	ADJ
crime	crime	NOUN
,	,	PUNCTclause
de	de	ADP
ne	ne	ADV
y	y	PRON
avoir	avoir	VERB
pas	pas	ADV
coopéré	coopérer	VERB
.	.	PUNCTsent
Ceux	ceux	PRON
qui	qui	PRON
,	,	PUNCTclause
pouvant	pouvoir	VERB
défendre	défendre	VERB
le	le	DET
roi	roi	NOUN
,	,	PUNCTclause
ont	avoir	AUX
laissé	laisser	VERB
leur	leur	DET
épée	épée	NOUN
dans	dans	ADP
le	le	DET
fourreau	fourreau	NOUN
,	,	PUNCTclause
auront	avoir	AUX
un	un	DET
compte	compte	NOUN
bien	bien	ADV
lourd	lourd	ADJ
à	à	ADP
rendre	rendre	VERB
devant	devant	ADP
le	le	DET
roi	roi	NOUN
des	un	ADP_DET
cieux	cieux	NOUN
…	…	PUNCTsent
ho	ho	INTJ
!	!	PUNCTsent
oui	oui	INTJ
,	,	PUNCTclause
ajouta	ajouter	VERB
le	le	DET
vieux	vieux	ADJ
prêtre	prêtre	NOUN
en	en	ADP
agitant	agiter	VERB
la	le	DET
tête	tête	NOUN
de	de	ADP
droite	droite	NOUN
à	à	ADP
gauche	gauche	NOUN
par	par	ADP
un	un	DET
mouvement	mouvement	NOUN
expressif	expressif	ADJ
,	,	PUNCTclause
oui	oui	INTJ
,	,	PUNCTclause
bien	bien	ADV
lourd	lourd	ADJ
!…	!…	PUNCTsent
car	car	CCONJ
,	,	PUNCTclause
en	en	ADP
restant	rester	VERB
oisifs	oisif	ADJ
,	,	PUNCTclause
ils	ils	PRON
sont	être	AUX
devenus	devenir	VERB
les	le	DET
complices	complice	NOUN
involontaires	involontaire	ADJ
de	de	ADP
cet	ce	DET
épouvantable	épouvantable	ADJ
forfait	forfait	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Vous	vous	PRON
croyez	croire	VERB
,	,	PUNCTclause
demanda	demander	VERB
l'	le	DET
inconnu	inconnu	NOUN
stupéfait	stupéfait	ADJ
,	,	PUNCTclause
que	que	SCONJ
une	un	DET
participation	participation	NOUN
indirecte	indirect	ADJ
sera	être	AUX
punie	punir	VERB
…	…	PUNCTsent
Le	le	DET
soldat	soldat	NOUN
qui	qui	PRON
a	avoir	AUX
été	être	AUX
commandé	commander	VERB
pour	pour	ADP
former	former	VERB
la	le	DET
haie	haie	NOUN
est	être	AUX
il	il	PRON
donc	donc	ADV
coupable	coupable	ADJ
?…	?…	PUNCTsent
↵↵	↵↵	PUNCTstruct
Le	le	DET
prêtre	prêtre	NOUN
demeura	demeurer	VERB
indécis	indécis	ADJ
.	.	PUNCTsent
Heureux	heureux	ADJ
de	de	ADP
l'	le	DET
embarras	embarras	NOUN
dans	dans	ADP
lequel	lequel	PRON
il	il	PRON
mettait	mettre	VERB
ce	ce	DET
puritain	puritain	ADJ
de	de	ADP
la	le	DET
royauté	royauté	NOUN
en	en	ADP
le	le:PRON	PRON
plaçant	placer	VERB
entre	entre	ADP
le	le	DET
dogme	dogme	NOUN
de	de	ADP
l'	le	DET
obéissance	obéissance	NOUN
passive	passif	ADJ
qui	qui	PRON
doit	devoir	VERB
,	,	PUNCTclause
selon	selon	ADP
les	le	DET
partisans	partisan	NOUN
de	de	ADP
la	le	DET
monarchie	monarchie	NOUN
,	,	PUNCTclause
dominer	dominer	VERB
les	le	DET
codes	code	NOUN
militaires	militaire	ADJ
,	,	PUNCTclause
et	et	CCONJ
le	le	DET
dogme	dogme	NOUN
tout	tout	PRON
aussi	aussi	ADV
important	important	ADJ
qui	qui	PRON
consacre	consacrer	VERB
le	le	DET
respect	respect	NOUN
dû	devoir	VERB
à	à	ADP
la	le	DET
personne	personne	NOUN
des	un	ADP_DET
rois	roi	NOUN
,	,	PUNCTclause
l'	le	DET
étranger	étranger	NOUN
se	se	PRON
empressa	empresser	VERB
de	de	ADP
voir	voir	VERB
dans	dans	ADP
l'	le	DET
hésitation	hésitation	NOUN
du	du	ADP_DET
prêtre	prêtre	NOUN
une	un	DET
solution	solution	NOUN
favorable	favorable	ADJ
à	à	ADP
des	un	DET
doutes	doute	NOUN
par	par	ADP
lesquels	lesquels	PRON
il	il	PRON
paraissait	paraître	VERB
tourmenté	tourmenter	VERB
.	.	PUNCTsent
Puis	puis	CCONJ
,	,	PUNCTclause
pour	pour	ADP
ne	ne	ADV
pas	pas	ADV
laisser	laisser	VERB
le	le	DET
vénérable	vénérable	ADJ
janséniste	janséniste	NOUN
réfléchir	réfléchir	VERB
plus	plus	ADV
longtemps	longtemps	ADV
,	,	PUNCTclause
il	il	PRON
lui	lui	PRON
dit	dire	VERB
:	:	PUNCTclause
—	—	PUNCTclause
Je	je	PRON
rougirais	rougir	VERB
de	de	ADP
vous	vous	PRON
offrir	offrir	VERB
un	un	DET
salaire	salaire	NOUN
quelconque	quelconque	ADJ
du	du	ADP_DET
service	service	NOUN
funéraire	funéraire	ADJ
que	que	SCONJ
vous	vous	PRON
venez	venir	VERB
de	de	ADP
célébrer	célébrer	VERB
pour	pour	ADP
le	le	DET
repos	repos	NOUN
de	de	ADP
l'	le	DET
âme	âme	NOUN
du	du	ADP_DET
roi	roi	NOUN
et	et	CCONJ
pour	pour	ADP
l'	le	DET
acquit	acquit	NOUN
de	de	ADP
ma	mon	DET
conscience	conscience	NOUN
.	.	PUNCTsent
On	on	PRON
ne	ne	ADV
peut	pouvoir	VERB
payer	payer	VERB
une	un	DET
chose	chose	NOUN
inestimable	inestimable	ADJ
que	que	PRON
par	par	ADP
une	un	DET
offrande	offrande	NOUN
qui	qui	PRON
soit	être	AUX
aussi	aussi	ADV
hors de	hors de	ADP
prix	prix	NOUN
.	.	PUNCTsent
Daignez	daigner	VERB
donc	donc	ADV
accepter	accepter	VERB
,	,	PUNCTclause
monsieur	monsieur	NOUN
,	,	PUNCTclause
le	le	DET
don	don	NOUN
que	que	PRON
je	je	PRON
vous	vous	PRON
fais	faire	VERB
de	de	ADP
une	un	DET
sainte	saint	NOUN
relique	relique	NOUN
…	…	PUNCTsent
Un	un	DET
jour	jour	NOUN
viendra	venir	VERB
peut-être	peut-être	ADV
où	où	PRON
vous	vous	PRON
en	en	PRON
comprendrez	comprendre	VERB
la	le	DET
valeur	valeur	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
En	en	ADP
achevant	achever	VERB
ces	ce	DET
mots	mot	NOUN
,	,	PUNCTclause
l'	le	DET
étranger	étranger	NOUN
présentait	présenter	VERB
à	à	ADP
l'	le	DET
ecclésiastique	ecclésiastique	NOUN
une	un	DET
petite	petit	ADJ
boîte	boîte	NOUN
extrêmement	extrêmement	ADV
légère	léger	ADJ
,	,	PUNCTclause
le	le	DET
prêtre	prêtre	NOUN
la	le:PRON	PRON
prit	prendre	VERB
involontairement	involontairement	ADV
pour	pour	ADP
ainsi	ainsi	ADV
dire	dire	VERB
,	,	PUNCTclause
car	car	CCONJ
la	le	DET
solennité	solennité	NOUN
des	un	ADP_DET
paroles	parole	NOUN
de	de	ADP
cet	ce	DET
homme	homme	NOUN
,	,	PUNCTclause
le	le	DET
ton	ton	NOUN
que	que	SCONJ
il	il	PRON
y	y	PRON
mit	mettre	VERB
,	,	PUNCTclause
le	le	DET
respect	respect	NOUN
avec	avec	ADP
lequel	lequel	PRON
il	il	PRON
tenait	tenir	VERB
cette	ce	DET
boîte	boîte	NOUN
l'	le	DET
avaient	avoir	AUX
plongé	plonger	VERB
dans	dans	ADP
une	un	DET
profonde	profond	ADJ
surprise	surprise	NOUN
.	.	PUNCTsent
Ils	ils	PRON
rentrèrent	rentrer	VERB
alors	alors	ADV
dans	dans	ADP
la	le	DET
pièce	pièce	NOUN
où	où	PRON
les	le	DET
deux	deux	NUM
religieuses	religieux	ADJ
les	le	DET
attendaient	attendre	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Vous	vous	PRON
êtes	être	AUX
,	,	PUNCTclause
leur	leur	PRON
dit	dire	VERB
l'	le	DET
inconnu	inconnu	NOUN
,	,	PUNCTclause
dans	dans	ADP
une	un	DET
maison	maison	NOUN
dont	dont	PRON
le	le	DET
propriétaire	propriétaire	NOUN
,	,	PUNCTclause
Mucius	Mucius	PROPN
Scævola	Scævola	PROPN
,	,	PUNCTclause
ce	ce	DET
plâtrier	plâtrier	NOUN
qui	qui	PRON
habite	habiter	VERB
le	le	DET
premier	premier	ADJ
étage	étage	NOUN
,	,	PUNCTclause
est	être	AUX
célèbre	célèbre	ADJ
dans	dans	ADP
la	le	DET
section	section	NOUN
par	par	ADP
son	son	DET
patriotisme	patriotisme	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
il	il	PRON
est	être	AUX
secrètement	secrètement	ADV
attaché	attacher	VERB
aux	au	ADP_DET
Bourbons	bourbon	NOUN
.	.	PUNCTsent
Jadis	jadis	ADV
il	il	PRON
était	être	AUX
piqueur	piqueur	NOUN
de	de	ADP
Monseigneur	monseigneur	NOUN
le	le	DET
prince	prince	NOUN
de	de	ADP
Conti	Conti	PROPN
,	,	PUNCTclause
et	et	CCONJ
il	il	PRON
lui	lui	PRON
doit	devoir	VERB
sa	son	DET
fortune	fortune	NOUN
.	.	PUNCTsent
En	en	ADP
ne	ne	ADV
sortant	sortir	VERB
pas	pas	ADV
de	de	ADP
chez	chez	ADP
lui	lui	PRON
,	,	PUNCTclause
vous	vous	PRON
êtes	être	AUX
plus	plus	ADV
en	en	ADP
sûreté	sûreté	NOUN
ici	ici	ADV
que	que	SCONJ
en	en	ADP
aucun	aucun	DET
lieu	lieu	NOUN
de	de	ADP
la	le	DET
France	France	PROPN
.	.	PUNCTsent
Restez	rester	VERB
y	y	PRON
.	.	PUNCTsent
Des	un	ADP_DET
âmes	âme	NOUN
pieuses	pieux	ADJ
veilleront	veiller	VERB
à	à	ADP
vos	vos	DET
besoins	besoin	NOUN
,	,	PUNCTclause
et	et	CCONJ
vous	vous	PRON
pourrez	pouvoir	VERB
attendre	attendre	VERB
sans	sans	ADP
danger	danger	NOUN
des	un	DET
temps	temps	NOUN
moins	moins	ADV
mauvais	mauvais	ADJ
.	.	PUNCTsent
Dans	dans	ADP
un	un	DET
an	an	NOUN
,	,	PUNCTclause
au	au	ADP_DET
21	21	NUM
janvier	janvier	NOUN
…	…	PUNCTsent
(	(	PUNCTclause
en	en	ADP
prononçant	prononcer	VERB
ces	ce	DET
derniers	dernier	ADJ
mots	mot	NOUN
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
put	pouvoir	VERB
dissimuler	dissimuler	VERB
un	un	DET
mouvement	mouvement	NOUN
involontaire	involontaire	ADJ
)	)	PUNCTclause
,	,	PUNCTclause
si	si	SCONJ
vous	vous	PRON
adoptez	adopter	VERB
ce	ce	DET
triste	triste	ADJ
lieu	lieu	NOUN
pour	pour	ADP
asile	asile	NOUN
,	,	PUNCTclause
je	je	PRON
reviendrai	revenir	VERB
célébrer	célébrer	VERB
avec	avec	ADP
vous	vous	PRON
la	le	DET
messe	messe	NOUN
expiatoire	expiatoire	ADJ
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
Il	il	PRON
ne	ne	ADV
acheva	achever	VERB
pas	pas	ADV
.	.	PUNCTsent
Il	il	PRON
salua	saluer	VERB
les	le	DET
muets	muet	NOUN
habitants	habitant	NOUN
du	du	ADP_DET
grenier	grenier	NOUN
,	,	PUNCTclause
jeta	jeter	VERB
un	un	DET
dernier	dernier	ADJ
regard	regard	NOUN
sur	sur	ADP
les	le	DET
symptômes	symptôme	NOUN
qui	qui	PRON
déposaient	déposer	VERB
de	de	ADP
leur	leur	DET
indigence	indigence	NOUN
,	,	PUNCTclause
et	et	CCONJ
il	il	PRON
disparut	disparaître	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Pour	pour	ADP
les	le	DET
deux	deux	NUM
innocentes	innocent	NOUN
religieuses	religieux	ADJ
,	,	PUNCTclause
une	un	DET
semblable	semblable	ADJ
aventure	aventure	NOUN
avait	avoir	VERB
tout	tout	ADV
l'	le	DET
intérêt	intérêt	NOUN
de	de	ADP
un	un	DET
roman	roman	NOUN
;	;	PUNCTclause
aussi	aussi	ADV
,	,	PUNCTclause
dès que	dès que	SCONJ
le	le	DET
vénérable	vénérable	ADJ
abbé	abbé	NOUN
les	le	DET
instruisit	instruire	VERB
du	du	ADP_DET
mystérieux	mystérieux	ADJ
présent	présent	NOUN
si	si	ADV
solennellement	solennellement	ADV
fait	faire	VERB
par	par	ADP
cet	ce	DET
homme	homme	NOUN
,	,	PUNCTclause
la	le	DET
boîte	boîte	NOUN
fut	être	AUX
elle	elle	PRON
placée	placer	VERB
par	par	ADP
elles	elles	PRON
sur	sur	ADP
la	le	DET
table	table	NOUN
,	,	PUNCTclause
et	et	CCONJ
les	le	DET
trois	trois	NUM
figures	figure	NOUN
inquiètes	inquiet	ADJ
,	,	PUNCTclause
faiblement	faiblement	ADV
éclairées	éclairer	VERB
par	par	ADP
la	le	DET
chandelle	chandelle	NOUN
,	,	PUNCTclause
trahirent	trahir	VERB
elles	elles	PRON
une	un	DET
indescriptible	indescriptible	ADJ
curiosité	curiosité	NOUN
.	.	PUNCTsent
Mademoiselle	mademoiselle	NOUN
de	de	ADP
Langeais	Langeais	PROPN
ouvrit	ouvrir	VERB
la	le	DET
boîte	boîte	NOUN
