# columns = TERM LEMMA POS PROB
# identifier = balzac1844FC47
# creator = Balzac, Honoré de
# created = 1844
# modified = 1846
# title = Un homme d’affaires. Études de mœurs. Scènes de la vie parisienne

↵↵	↵↵	PUNCTstruct
;	;	PUNCTclause
il	il	PRON
était	être	AUX
leur	leur	DET
carrossier	carrossier	NOUN
,	,	PUNCTclause
et	et	CCONJ
il	il	PRON
les	le:PRON	PRON
avait	avoir	AUX
souvent	souvent	ADV
tourmentées	tourmenter	VERB
pour	pour	ADP
ses	son	DET
factures	facture	NOUN
.	.	PUNCTsent
Il	il	PRON
se	se	PRON
donnait	donner	VERB
donc	donc	ADV
pour	pour	ADP
avoir	avoir	AUX
eu	avoir	VERB
des	un	DET
relations	relation	NOUN
avec	avec	ADP
la	le	DET
famille	famille	NOUN
impériale	impérial	ADJ
.	.	PUNCTsent
Maxime	Maxime	PROPN
,	,	PUNCTclause
instruit	instruire	VERB
par	par	ADP
Antonia	Antonia	PROPN
des	un	ADP_DET
propositions	proposition	NOUN
que	que	PRON
se	se	PRON
permettait	permettre	VERB
l'	le	DET
agréable	agréable	ADJ
vieillard	vieillard	NOUN
,	,	PUNCTclause
tel	tel	PRON
fut	être	AUX
le	le	DET
surnom	surnom	NOUN
donné	donner	VERB
par	par	ADP
la	le	DET
tante	tante	NOUN
au	au	ADP_DET
rentier	rentier	NOUN
,	,	PUNCTclause
voulut	vouloir	VERB
le	le	DET
voir	voir	VERB
.	.	PUNCTsent
La	le	DET
déclaration	déclaration	NOUN
de	de	ADP
guerre	guerre	NOUN
de	de	ADP
Cérizet	Cérizet	PROPN
avait	avoir	AUX
eu	avoir	VERB
la	le	DET
propriété	propriété	NOUN
de	de	ADP
faire	faire	AUX
étudier	étudier	VERB
à	à	ADP
ce	ce	DET
grand	grand	ADJ
Gant-Jaune	Gant-Jaune	PROPN
sa	son	DET
position	position	NOUN
sur	sur	ADP
son	son	DET
échiquier	échiquier	NOUN
en	en	ADP
en	en	PRON
observant	observer	VERB
les	le	DET
moindres	moindre	ADJ
pièces	pièce	NOUN
.	.	PUNCTsent
Or	or	NOUN
,	,	PUNCTclause
à propos de	à propos de	ADP
cet	ce	DET
agréable	agréable	ADJ
vieillard	vieillard	NOUN
,	,	PUNCTclause
il	il	PRON
reçut	recevoir	VERB
dans	dans	ADP
l'	le	DET
entendement	entendement	NOUN
ce	ce	PRON
coup	coup	NOUN
de	de	ADP
cloche	cloche	NOUN
qui	qui	PRON
vous	vous	PRON
annonce	annoncer	VERB
un	un	DET
malheur	malheur	NOUN
.	.	PUNCTsent
Un	un	DET
soir	soir	NOUN
Maxime	Maxime	PROPN
se	se	PRON
mit	mettre	VERB
dans	dans	ADP
le	le	DET
second	second	ADJ
salon	salon	NOUN
obscur	obscur	ADJ
,	,	PUNCTclause
autour	autour	ADV
duquel	duquel	ADP_PRON
étaient	être	AUX
placés	placer	VERB
les	le	DET
rayons	rayon	NOUN
de	de	ADP
la	le	DET
bibliothèque	bibliothèque	NOUN
.	.	PUNCTsent
Après	après	ADP
avoir	avoir	AUX
examiné	examiner	VERB
par	par	ADP
une	un	DET
fente	fente	NOUN
entre	entre	ADP
deux	deux	NUM
rideaux	rideau	NOUN
verts	vert	ADJ
les	le	DET
sept	sept	NUM
ou	ou	CCONJ
huit	huit	NUM
habitués	habituer	VERB
du	du	ADP_DET
salon	salon	NOUN
,	,	PUNCTclause
il	il	PRON
jaugea	jauger	VERB
de	de	ADP
un	un	DET
regard	regard	NOUN
l'	le	DET
âme	âme	NOUN
du	du	ADP_DET
petit	petit	ADJ
carrossier	carrossier	NOUN
;	;	PUNCTclause
il	il	PRON
en	en	PRON
évalua	évaluer	VERB
la	le	DET
passion	passion	NOUN
,	,	PUNCTclause
et	et	CCONJ
fut	être	AUX
très-satisfait	très-satisfait	ADV
de	de	ADP
savoir	savoir	VERB
que	que	SCONJ
au moment où	au moment où	ADP
sa	son	DET
fantaisie	fantaisie	NOUN
serait	être	AUX
passée	passer	VERB
un	un	DET
avenir	avenir	NOUN
assez	assez	ADV
somptueux	somptueux	ADJ
ouvrirait	ouvrir	VERB
à	à	ADP
commandement	commandement	NOUN
ses	son	DET
portières	portier	NOUN
vernies	verni	ADJ
à	à	ADP
Antonia	Antonia	PROPN
.	.	PUNCTsent
—	—	PUNCTclause
«	«	PUNCTclause
Et	et	CCONJ
celui	celui	PRON
,	,	PUNCTclause
dit	dire	VERB
il	il	PRON
en	en	PRON
désignant	désigner	VERB
le	le	DET
gros	gros	ADJ
et	et	CCONJ
beau	beau	ADJ
vieillard	vieillard	NOUN
décoré	décorer	VERB
de	de	ADP
la	le	DET
Légion-d'Honneur	Légion-d'Honneur	PROPN
,	,	PUNCTclause
qui	qui	PRON
est	être	AUX
ce	ce	DET
?	?	PUNCTsent
—	—	PUNCTclause
Un	un	PRON
ancien	ancien	ADJ
directeur	directeur	NOUN
des	un	ADP_DET
douanes	douane	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
Il	il	PRON
est	être	AUX
de	de	ADP
un	un	DET
galbe	galbe	NOUN
inquiétant	inquiétant	ADJ
!	!	PUNCTsent
»	»	PUNCTclause
dit	dire	VERB
Maxime	Maxime	PROPN
en	en	ADP
admirant	admirer	VERB
la	le	DET
tenue	tenue	NOUN
du	du	ADP_DET
sieur	sieur	NOUN
Denisart	Denisart	PROPN
.	.	PUNCTsent
en effet	en effet	ADV
,	,	PUNCTclause
cet	ce	DET
ancien	ancien	ADJ
militaire	militaire	NOUN
se	se	PRON
tenait	tenir	VERB
droit	droit	NOUN
comme	comme	ADP
un	un	DET
clocher	clocher	NOUN
,	,	PUNCTclause
sa	son	DET
tête	tête	NOUN
se	se	PRON
recommandait	recommander	VERB
à	à	ADP
l'	le	DET
attention	attention	NOUN
par	par	ADP
une	un	DET
chevelure	chevelure	NOUN
poudrée	poudrer	VERB
et	et	CCONJ
pommadée	pommader	VERB
,	,	PUNCTclause
presque	presque	ADV
semblable	semblable	ADJ
à	à	ADP
celle	celle	PRON
des	un	ADP_DET
postillons	postillon	NOUN
au	au	ADP_DET
bal	bal	NOUN
masqué	masquer	VERB
.	.	PUNCTsent
Sous	sous	ADP
cette	ce	DET
espèce	espèce	NOUN
de	de	ADP
feutre	feutrer	VERB
moulé	mouler	VERB
sur	sur	ADP
une	un	DET
tête	tête	NOUN
oblongue	oblong	ADJ
se	se	PRON
dessinait	dessiner	VERB
une	un	DET
vieille	vieux	ADJ
figure	figure	NOUN
,	,	PUNCTclause
administrative	administratif	ADJ
et	et	CCONJ
militaire	militaire	ADJ
à la fois	à la fois	ADV
,	,	PUNCTclause
mimée	mimer	VERB
par	par	ADP
un	un	DET
air	air	NOUN
rogue	rogue	ADJ
,	,	PUNCTclause
assez	assez	ADV
semblable	semblable	ADJ
à	à	ADP
celle	celle	PRON
que	que	SCONJ
la	le	DET
Caricature	Caricature	PROPN
a	avoir	AUX
prêtée	prêter	VERB
au	au	ADP_DET
Constitutionnel	Constitutionnel	PROPN
.	.	PUNCTsent
Cet	ce	DET
ancien	ancien	ADJ
administrateur	administrateur	NOUN
,	,	PUNCTclause
de	de	ADP
un	un	DET
âge	âge	NOUN
,	,	PUNCTclause
de	de	ADP
une	un	DET
poudre	poudre	NOUN
,	,	PUNCTclause
de	de	ADP
une	un	DET
voussure	voussure	NOUN
de	de	ADP
dos	dos	NOUN
à	à	ADP
ne	ne	ADV
rien	rien	PRON
lire	lire	VERB
sans	sans	ADP
lunettes	lunette	NOUN
,	,	PUNCTclause
tendait	tendre	VERB
son	son	DET
respectable	respectable	ADJ
abdomen	abdomen	NOUN
avec	avec	ADP
tout	tout	DET
l'	le:PRON	PRON
orgueil	orgueil	NOUN
de	de	ADP
un	un	DET
vieillard	vieillard	NOUN
à	à	ADP
maîtresse	maître	NOUN
,	,	PUNCTclause
et	et	CCONJ
portait	porter	VERB
à	à	ADP
ses	son	DET
oreilles	oreille	NOUN
des	un	ADP_DET
boucles	boucle	NOUN
de	de	ADP
or	or	NOUN
qui	qui	PRON
rappelaient	rappeler	VERB
celles	celle	PRON
du	du	ADP_DET
vieux	vieux	ADJ
général	général	NOUN
Montcornet	Montcornet	PROPN
,	,	PUNCTclause
l'	le	DET
habitué	habitué	NOUN
du	du	ADP_DET
Vaudeville	Vaudeville	PROPN
.	.	PUNCTsent
Denisart	Denisart	PROPN
affectionnait	affectionner	VERB
le	le	DET
bleu	bleu	NOUN
:	:	PUNCTclause
son	son	DET
pantalon	pantalon	NOUN
et	et	CCONJ
sa	son	DET
vieille	vieux	ADJ
redingote	redingote	NOUN
,	,	PUNCTclause
très-amples	très-amples	DET
,	,	PUNCTclause
étaient	être	AUX
en	en	ADP
drap	drap	NOUN
bleu	bleu	ADJ
.	.	PUNCTsent
—	—	PUNCTclause
«	«	PUNCTclause
Depuis	depuis	ADP
quand	quand	SCONJ
vient	venir	VERB
ce	ce	PRON
vieux	vieux	ADJ
?	?	PUNCTsent
demanda	demander	VERB
Maxime	Maxime	PROPN
à	à	ADP
qui	qui	PRON
les	le	DET
lunettes	lunette	NOUN
parurent	paraître	VERB
de	de	ADP
un	un	DET
port	port	NOUN
suspect	suspect	ADJ
.	.	PUNCTsent
—	—	PUNCTclause
ho	ho	INTJ
!	!	PUNCTsent
dès	dès	ADP
le	le	DET
commencement	commencement	NOUN
,	,	PUNCTclause
répondit	répondre	VERB
Antonia	Antonia	PROPN
,	,	PUNCTclause
voici	voici	ADP
bientôt	bientôt	ADV
deux	deux	NUM
mois	mois	NOUN
…	…	PUNCTsent
—	—	PUNCTclause
Bon	bon	ADJ
,	,	PUNCTclause
Cérizet	Cérizet	PROPN
ne	ne	ADV
est	être	AUX
venu	venir	VERB
que	que	SCONJ
depuis	depuis	ADP
un	un	DET
mois	mois	NOUN
,	,	PUNCTclause
se	se	PRON
dit	dire	VERB
Maxime	Maxime	PROPN
en	en	ADP
lui-même	lui-même	PRON
…	…	PUNCTsent
Fais	faire	VERB
le	le	DET
donc	donc	ADV
parler	parler	VERB
?	?	PUNCTsent
dit	dire	VERB
il	il	PRON
à	à	ADP
l'	le	DET
oreille	oreille	NOUN
de	de	ADP
Antonia	Antonia	PROPN
,	,	PUNCTclause
je	je	PRON
veux	vouloir	VERB
entendre	entendre	VERB
sa	son	DET
voix	voix	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
Bah	bah	INTJ
!	!	PUNCTsent
répondit	répondre	VERB
elle	elle	PRON
,	,	PUNCTclause
ce	ce	PRON
sera	être	AUX
difficile	difficile	ADJ
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
me	me	PRON
dit	dire	VERB
jamais	jamais	ADV
rien	rien	PRON
.	.	PUNCTsent
—	—	PUNCTclause
Pourquoi	pourquoi	ADV
vient	venir	VERB
il	il	PRON
alors	alors	ADV
?…	?…	PUNCTsent
demanda	demander	VERB
Maxime	Maxime	PROPN
.	.	PUNCTsent
—	—	PUNCTclause
Par	par	ADP
une	un	DET
drôle	drôle	ADJ
de	de	ADP
raison	raison	NOUN
,	,	PUNCTclause
répliqua	répliquer	VERB
la	le	DET
belle	beau	ADJ
Antonia	Antonia	PROPN
.	.	PUNCTsent
D'abord	d'abord	ADV
il	il	PRON
a	avoir	AUX
une	un	DET
passion	passion	NOUN
,	,	PUNCTclause
malgré	malgré	ADP
ses	son	DET
soixante-neuf	soixante-neuf	NUM
ans	an	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
,	,	PUNCTclause
à cause de	à cause de	ADP
ses	son	DET
soixante-neuf	soixante-neuf	NUM
ans	an	NOUN
,	,	PUNCTclause
il	il	PRON
est	être	AUX
réglé	régler	VERB
comme	comme	ADP
un	un	DET
cadran	cadran	NOUN
.	.	PUNCTsent
Ce	ce	DET
bonhomme	bonhomme	NOUN
va	aller	VERB
dîner	dîner	VERB
chez	chez	ADP
sa	son	DET
passion	passion	NOUN
,	,	PUNCTclause
rue	rue	NOUN
de	de	ADP
la	le	DET
Victoire	Victoire	PROPN
,	,	PUNCTclause
à	à	ADP
cinq	cinq	NUM
heures	heure	NOUN
,	,	PUNCTclause
tous	tout	ADJ
les	le	DET
jours	jour	NOUN
…	…	PUNCTsent
en	en	ADP
voilà	voilà	ADP
une	un	DET
malheureuse	malheureux	NOUN
!	!	PUNCTsent
il	il	PRON
sort	sortir	VERB
de	de	ADP
chez	chez	ADP
elle	elle	PRON
à	à	ADP
six	six	NUM
heures	heure	NOUN
,	,	PUNCTclause
vient	venir	VERB
lire	lire	VERB
pendant	pendant	ADP
quatre	quatre	NUM
heures	heure	NOUN
tous	tout	ADJ
les	le	DET
journaux	journal	NOUN
,	,	PUNCTclause
et	et	CCONJ
il	il	PRON
y	y	PRON
retourne	retourner	VERB
à	à	ADP
dix	dix	NUM
heures	heure	NOUN
.	.	PUNCTsent
Le	le	DET
papa	papa	NOUN
Croizeau	Croizeau	PROPN
dit	dire	VERB
que	que	SCONJ
il	il	PRON
connaît	connaître	VERB
les	le	DET
motifs	motif	NOUN
de	de	ADP
la	le	DET
conduite	conduite	NOUN
de	de	ADP
monsieur	monsieur	NOUN
Denisart	Denisart	PROPN
,	,	PUNCTclause
il	il	PRON
l'	le:PRON	PRON
approuve	approuver	VERB
;	;	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
à	à	ADP
sa	son	DET
place	place	NOUN
,	,	PUNCTclause
il	il	PRON
agira	agir	VERB
de même	de même	ADV
.	.	PUNCTsent
Ainsi	ainsi	ADV
,	,	PUNCTclause
je	je	PRON
connais	connaître	VERB
mon	mon	DET
avenir	avenir	NOUN
!	!	PUNCTsent
Si	si	SCONJ
jamais	jamais	ADV
je	je	PRON
deviens	devenir	VERB
madame	madame	NOUN
Croizeau	Croizeau	PROPN
,	,	PUNCTclause
de	de	ADP
six	six	NUM
à	à	ADP
dix	dix	NUM
heures	heure	NOUN
,	,	PUNCTclause
je	je	PRON
serai	être	AUX
libre	libre	ADJ
.	.	PUNCTsent
Maxime	Maxime	PROPN
examina	examiner	VERB
l'	le	DET
Almanach	Almanach	PROPN
des	un	ADP_DET
25,000	25,000	NUM
adresses	adresse	NOUN
,	,	PUNCTclause
il	il	PRON
trouva	trouver	VERB
cette	ce	DET
ligne	ligne	NOUN
rassurante	rassurant	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Denisart	Denisart	PROPN
,	,	PUNCTclause
ancien	ancien	ADJ
directeur	directeur	NOUN
des	un	ADP_DET
douanes	douane	NOUN
,	,	PUNCTclause
rue	rue	NOUN
de	de	ADP
la	le	DET
Victoire	Victoire	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Il	il	PRON
ne	ne	ADV
eut	avoir	VERB
plus	plus	ADV
aucune	aucun	DET
inquiétude	inquiétude	NOUN
.	.	PUNCTsent
Insensiblement	insensiblement	ADV
,	,	PUNCTclause
il	il	PRON
se	se	PRON
fit	faire	VERB
entre	entre	ADP
le	le	DET
sieur	sieur	NOUN
Denisart	Denisart	PROPN
et	et	CCONJ
le	le	DET
sieur	sieur	NOUN
Croizeau	Croizeau	PROPN
quelques	quelque	DET
confidences	confidence	NOUN
.	.	PUNCTsent
Rien	rien	PRON
ne	ne	ADV
lie	lier	VERB
plus	plus	ADV
les	le	DET
hommes	homme	NOUN
que	que	PRON
une	un	DET
certaine	certain	ADJ
conformité	conformité	NOUN
de	de	ADP
vues	vue	NOUN
en fait de	en fait de	ADP
femmes	femme	NOUN
.	.	PUNCTsent
Le	le	DET
papa	papa	NOUN
Croizeau	Croizeau	PROPN
dîna	dîner	VERB
chez	chez	ADP
celle	celle	PRON
que	que	SCONJ
il	il	PRON
nommait	nommer	VERB
la	le	DET
belle	beau	ADJ
de	de	ADP
monsieur	monsieur	NOUN
Denisart	Denisart	PROPN
.	.	PUNCTsent
Ici	ici	ADV
je	je	PRON
dois	devoir	VERB
placer	placer	VERB
une	un	DET
observation	observation	NOUN
assez	assez	ADV
importante	important	ADJ
.	.	PUNCTsent
Le	le	DET
cabinet	cabinet	NOUN
de	de	ADP
lecture	lecture	NOUN
avait	avoir	AUX
été	être	AUX
payé	payer	VERB
par	par	ADP
le	le	DET
comte	comte	NOUN
moitié	moitié	NOUN
comptant	compter	VERB
,	,	PUNCTclause
moitié	moitié	NOUN
en	en	ADP
billets	billet	NOUN
souscrits	souscrire	VERB
par	par	ADP
ladite	ledit	ADJ
demoiselle	demoiselle	NOUN
Chocardelle	Chocardelle	PROPN
.	.	PUNCTsent
Le	le	DET
quart d'heure	quart d'heure	NOUN
de	de	ADP
Rabelais	Rabelais	PROPN
arrivé	arriver	VERB
,	,	PUNCTclause
le	le	DET
comte	comte	NOUN
se	se	PRON
trouva	trouver	VERB
sans	sans	ADP
monnaie	monnaie	NOUN
.	.	PUNCTsent
Or	or	NOUN
,	,	PUNCTclause
le	le	DET
premier	premier	ADJ
des	un	ADP_DET
trois	trois	NUM
billets	billet	NOUN
de	de	ADP
mille	mille	NUM
francs	franc	NOUN
fut	être	AUX
payé	payer	VERB
galamment	galamment	ADV
par	par	ADP
l'	le	DET
agréable	agréable	ADJ
carrossier	carrossier	NOUN
,	,	PUNCTclause
à	à	ADP
qui	qui	PRON
le	le:PRON	PRON
vieux	vieux	ADJ
scélérat	scélérat	NOUN
de	de	ADP
Denisart	Denisart	PROPN
conseilla	conseiller	VERB
de	de	ADP
constater	constater	VERB
son	son	DET
prêt	prêt	NOUN
en	en	ADP
se	se	PRON
faisant	faire	VERB
privilégier	privilégier	VERB
sur	sur	ADP
le	le	DET
cabinet	cabinet	NOUN
de	de	ADP
lecture	lecture	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
«	«	PUNCTclause
Moi	moi	PRON
,	,	PUNCTclause
dit	dire	VERB
Denisart	Denisart	PROPN
,	,	PUNCTclause
je	je	PRON
en	en	PRON
ai	avoir	AUX
vu	voir	VERB
de	de	ADP
belles	beau	ADJ
avec	avec	ADP
les	le	DET
belles	beau	ADJ
!…	!…	PUNCTsent
Aussi	aussi	ADV
,	,	PUNCTclause
dans	dans	ADP
tous	tout	ADJ
les	le	DET
cas	cas	NOUN
,	,	PUNCTclause
même quand	même quand	SCONJ
je	je	PRON
ne	ne	ADV
ai	avoir	AUX
plus	plus	ADV
la	le	DET
tête	tête	NOUN
à	à	ADP
moi	moi	PRON
,	,	PUNCTclause
je	je	PRON
prends	prendre	VERB
toujours	toujours	ADV
mes	mon	DET
précautions	précaution	NOUN
avec	avec	ADP
les	le	DET
femmes	femme	NOUN
.	.	PUNCTsent
Cette	ce	DET
créature	créature	NOUN
de	de	ADP
qui	qui	PRON
je	je	PRON
suis	être	AUX
fou	fou	ADJ
,	,	PUNCTclause
hé	hé	INTJ
!	!	PUNCTsent
bien	bien	ADV
,	,	PUNCTclause
elle	elle	PRON
ne	ne	ADV
est	être	AUX
pas	pas	ADV
dans	dans	ADP
ses	son	DET
meubles	meuble	NOUN
,	,	PUNCTclause
elle	elle	PRON
est	être	AUX
dans	dans	ADP
les miens	les miens	PRON
.	.	PUNCTsent
Le	le	DET
bail	bail	NOUN
de	de	ADP
l'	le	DET
appartement	appartement	NOUN
est	être	AUX
en	en	ADP
mon	mon	DET
nom	nom	NOUN
…	…	PUNCTsent
»	»	PUNCTclause
Vous	vous	PRON
connaissez	connaître	VERB
Maxime	Maxime	PROPN
,	,	PUNCTclause
il	il	PRON
trouva	trouver	VERB
le	le	DET
carrossier	carrossier	NOUN
très-jeune	très-jeune	ADV
!	!	PUNCTsent
Le	le	DET
Croizeau	Croizeau	PROPN
pouvait	pouvoir	VERB
payer	payer	VERB
les	le	DET
trois	trois	NUM
mille	mille	NUM
francs	franc	NOUN
sans	sans	ADP
rien	rien	PRON
toucher	toucher	VERB
de	de	ADP
longtemps	longtemps	ADV
,	,	PUNCTclause
car	car	CCONJ
Maxime	Maxime	PROPN
se	se	PRON
sentait	sentir	VERB
plus	plus	ADV
fou	fou	ADJ
que	que	SCONJ
jamais	jamais	ADV
de	de	ADP
Antonia	Antonia	PROPN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Je	je	PRON
le	le:PRON	PRON
crois	croire	VERB
bien	bien	ADV
,	,	PUNCTclause
dit	dire	VERB
la	le	DET
Palférine	Palférine	PROPN
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
la	le	DET
belle	beau	ADJ
Impéria	Impéria	PROPN
du	du	ADP_DET
Moyen-Âge	Moyen-Âge	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Une	un	DET
femme	femme	NOUN
qui	qui	PRON
a	avoir	VERB
la	le	DET
peau	peau	NOUN
rude	rude	ADJ
,	,	PUNCTclause
se	se	PRON
écria	écrier	VERB
la	le	DET
Lorette	Lorette	PROPN
,	,	PUNCTclause
et	et	CCONJ
si	si	SCONJ
rude	rude	ADJ
que	que	SCONJ
elle	elle	PRON
se	se	PRON
ruine	ruiner	VERB
en	en	ADP
bains	bain	NOUN
de	de	ADP
son	son	DET
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Croizeau	Croizeau	PROPN
parlait	parler	VERB
avec	avec	ADP
une	un	DET
admiration	admiration	NOUN
de	de	ADP
carrossier	carrossier	NOUN
du	du	ADP_DET
mobilier	mobilier	NOUN
somptueux	somptueux	ADJ
que	que	SCONJ
l'	le	DET
amoureux	amoureux	NOUN
Denisart	Denisart	PROPN
avait	avoir	AUX
donné	donner	VERB
pour	pour	ADP
cadre	cadre	NOUN
à	à	ADP
sa	son	DET
belle	beau	ADJ
,	,	PUNCTclause
il	il	PRON
le	le	DET
décrivait	décrire	VERB
avec	avec	ADP
une	un	DET
complaisance	complaisance	NOUN
satanique	satanique	ADJ
à	à	ADP
l'	le	DET
ambitieuse	ambitieux	NOUN
Antonia	Antonia	PROPN
,	,	PUNCTclause
reprit	reprendre	VERB
Desroches	Desroches	PROPN
.	.	PUNCTsent
ce	ce	PRON
était	être	AUX
des	un	DET
bahuts	bahut	NOUN
en	en	ADP
ébène	ébène	NOUN
,	,	PUNCTclause
incrustés	incruster	VERB
de	de	ADP
nacre	nacre	NOUN
et	et	CCONJ
de	de	ADP
filets	filet	NOUN
de	de	ADP
or	or	NOUN
,	,	PUNCTclause
des	un	DET
tapis	tapis	NOUN
de	de	ADP
Belgique	Belgique	PROPN
,	,	PUNCTclause
un	un	DET
lit	lit	NOUN
Moyen-Âge	Moyen-Âge	NOUN
de	de	ADP
une	un	DET
valeur	valeur	NOUN
de	de	ADP
mille	mille	NUM
écus	écu	NOUN
,	,	PUNCTclause
une	un	DET
horloge	horloge	NOUN
de	de	ADP
Boule	Boule	PROPN
;	;	PUNCTclause
puis	puis	CCONJ
,	,	PUNCTclause
dans	dans	ADP
la	le	DET
salle à manger	salle à manger	NOUN
,	,	PUNCTclause
des	un	DET
torchères	torchère	NOUN
aux	au	ADP_DET
quatre	quatre	NUM
coins	coin	NOUN
,	,	PUNCTclause
des	un	DET
rideaux	rideau	NOUN
de	de	ADP
soie	soie	NOUN
de	de	ADP
la	le	DET
Chine	Chine	PROPN
sur	sur	ADP
laquelle	laquelle	PRON
la	le	DET
patience	patience	NOUN
chinoise	chinois	ADJ
avait	avoir	AUX
peint	peindre	VERB
des	un	DET
oiseaux	oiseau	NOUN
,	,	PUNCTclause
et	et	CCONJ
des	un	DET
portières	portier	NOUN
montées	monter	VERB
sur	sur	ADP
des	un	DET
traverses	travers	NOUN
valant	valoir	VERB
plus	plus	ADV
que	que	SCONJ
des	un	DET
portières	portier	NOUN
à	à	ADP
deux	deux	NUM
pieds	pied	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
«	«	PUNCTclause
Voilà	voilà	ADP
ce	ce	PRON
que	que	PRON
il	il	PRON
vous	vous	PRON
faudrait	falloir	VERB
,	,	PUNCTclause
belle	beau	ADJ
dame	dame	NOUN
…	…	PUNCTsent
et	et	CCONJ
ce	ce	PRON
que	que	PRON
je	je	PRON
voudrais	vouloir	VERB
vous	vous	PRON
offrir	offrir	VERB
…	…	PUNCTsent
disait	dire	VERB
il	il	PRON
en	en	PRON
concluant	conclure	VERB
.	.	PUNCTsent
Je	je	PRON
sais	savoir	VERB
bien que	bien que	SCONJ
vous	vous	PRON
me	me	PRON
aimeriez	aimer	VERB
à peu près	à peu près	ADV
;	;	PUNCTclause
mais	mais	CCONJ
,	,	PUNCTclause
à	à	ADP
mon	mon	DET
âge	âge	NOUN
,	,	PUNCTclause
on	on	PRON
se	se	PRON
fait	faire	VERB
une	un	DET
raison	raison	NOUN
.	.	PUNCTsent
Jugez	juger	VERB
combien	combien	ADV
je	je	PRON
vous	vous	PRON
aime	aimer	VERB
,	,	PUNCTclause
puisque	puisque	SCONJ
je	je	PRON
vous	vous	PRON
ai	avoir	AUX
prêté	prêter	VERB
mille	mille	NUM
francs	franc	NOUN
.	.	PUNCTsent
Je	je	PRON
puis	puis	CCONJ
vous	vous	PRON
l'	le:PRON	PRON
avouer	avouer	VERB
:	:	PUNCTclause
de	de	ADP
ma	mon	DET
vie	vie	NOUN
ni	ni	CCONJ
de	de	ADP
mes	mon	DET
jours	jour	NOUN
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
ai	avoir	AUX
prêté	prêter	VERB
ça	ça	PRON
!	!	PUNCTsent
»	»	PUNCTclause
Et	et	CCONJ
il	il	PRON
tendit	tendre	VERB
les	le	DET
deux	deux	NUM
sous	sou	NOUN
de	de	ADP
sa	son	DET
séance	séance	NOUN
avec	avec	ADP
l'	le	DET
importance	importance	NOUN
que	que	SCONJ
un	un	DET
savant	savant	NOUN
met	mettre	VERB
à	à	ADP
une	un	DET
démonstration	démonstration	NOUN
.	.	PUNCTsent
Le	le	DET
soir	soir	NOUN
,	,	PUNCTclause
Antonia	Antonia	PROPN
dit	dire	VERB
au	au	ADP_DET
comte	comte	NOUN
,	,	PUNCTclause
aux	au	ADP_DET
Variétés	variété	NOUN
:	:	PUNCTclause
—	—	PUNCTclause
«	«	PUNCTclause
ce	ce	PRON
est	être	AUX
bien	bien	ADV
ennuyeux	ennuyeux	ADJ
tout de même	tout de même	ADV
un	un	DET
cabinet	cabinet	NOUN
de	de	ADP
lecture	lecture	NOUN
.	.	PUNCTsent
Je	je	PRON
ne	ne	ADV
me	me	PRON
sens	sentir	VERB
point	point	ADV
de	de	ADP
goût	goût	NOUN
pour	pour	ADP
cet	ce	DET
état	état	NOUN
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
y	y	PRON
vois	voir	VERB
aucune	aucun	DET
chance	chance	NOUN
de	de	ADP
fortune	fortune	NOUN
.	.	PUNCTsent
ce	ce	PRON
est	être	AUX
le	le	DET
lot	lot	NOUN
de	de	ADP
une	un	DET
veuve	veuf	NOUN
qui	qui	PRON
veut	vouloir	VERB
vivoter	vivoter	VERB
,	,	PUNCTclause
ou	ou	CCONJ
de	de	ADP
une	un	DET
fille	fille	NOUN
atrocement	atrocement	ADV
laide	laid	ADJ
qui	qui	PRON
croit	croire	VERB
pouvoir	pouvoir	VERB
attraper	attraper	VERB
un	un	DET
homme	homme	NOUN
par	par	ADP
un	un	DET
peu de	peu de	DET
toilette	toilette	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
ce	ce	PRON
est-ce que	est-ce que	ADV
vous	vous	PRON
me	me	PRON
avez	avoir	AUX
demandé	demander	VERB
»	»	PUNCTclause
,	,	PUNCTclause
répondit	répondre	VERB
le	le	DET
comte	comte	NOUN
.	.	PUNCTsent
En	en	ADP
ce	ce	DET
moment	moment	NOUN
,	,	PUNCTclause
Nucingen	Nucingen	PROPN
,	,	PUNCTclause
à	à	ADP
qui	qui	PRON
,	,	PUNCTclause
la	le	DET
veille	veille	NOUN
,	,	PUNCTclause
