# columns = TERM LEMMA POS
# identifier = balzac1839FC24
# creator = Balzac, Honoré de
# created = 1839
# modified = 1844
# title = Pierre Grassou. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
de	de	ADP
compliquer	compliquer	VERB
son	son	DET
existence	existence	NOUN
si	si	SCONJ
simple	simple	ADJ
.	.	PUNCTsent
Incapable	incapable	ADJ
de	de	ADP
inventer	inventer	VERB
une	un	DET
manière	manière	NOUN
de	de	ADP
augmenter	augmenter	VERB
sa	son	DET
fortune	fortune	NOUN
,	,	PUNCTclause
il	il	PRON
portait	porter	VERB
tous les trois	tous les trois	PRON
mois	mois	NOUN
chez	chez	ADP
son	son	DET
notaire	notaire	NOUN
,	,	PUNCTclause
Cardot	Cardot	PROPN
,	,	PUNCTclause
ses	son	DET
économies	économie	NOUN
et	et	CCONJ
ses	son	DET
gains	gain	NOUN
du	du	ADP_DET
trimestre	trimestre	NOUN
.	.	PUNCTsent
Quand	quand	SCONJ
le	le	DET
notaire	notaire	NOUN
avait	avoir	VERB
à	à	ADP
Grassou	Grassou	PROPN
mille	mille	NUM
écus	écu	NOUN
,	,	PUNCTclause
il	il	PRON
les	le:PRON	PRON
plaçait	placer	VERB
par	par	ADP
première	premier	ADJ
hypothèque	hypothèque	NOUN
,	,	PUNCTclause
avec	avec	ADP
subrogation	subrogation	NOUN
dans	dans	ADP
les	le	DET
droits	droit	NOUN
de	de	ADP
la	le	DET
femme	femme	NOUN
,	,	PUNCTclause
si	si	SCONJ
l'	le	DET
emprunteur	emprunteur	NOUN
était	être	AUX
marié	marier	VERB
,	,	PUNCTclause
ou	ou	CCONJ
subrogation	subrogation	NOUN
dans	dans	ADP
les	le	DET
droits	droit	NOUN
du	du	ADP_DET
vendeur	vendeur	NOUN
,	,	PUNCTclause
si	si	SCONJ
l'	le	DET
emprunteur	emprunteur	NOUN
avait	avoir	AUX
un	un	DET
prix	prix	NOUN
à	à	ADP
payer	payer	VERB
.	.	PUNCTsent
Le	le	DET
notaire	notaire	NOUN
touchait	toucher	VERB
lui-même	lui-même	PRON
les	le	DET
intérêts	intérêt	NOUN
et	et	CCONJ
les	le	DET
joignait	joindre	VERB
aux	au	ADP_DET
remises	remise	NOUN
partielles	partiel	ADJ
faites	faire	VERB
par	par	ADP
Grassou	Grassou	PROPN
de	de	ADP
Fougères	Fougères	PROPN
.	.	PUNCTsent
Le	le	DET
peintre	peintre	NOUN
attendait	attendre	VERB
le	le	DET
fortuné	fortuné	ADJ
moment	moment	NOUN
où	où	PRON
ses	son	DET
contrats	contrat	NOUN
arriveraient	arriver	VERB
au	au	ADP_DET
chiffre	chiffre	NOUN
imposant	imposer	VERB
de	de	ADP
deux	deux	NUM
mille	mille	NUM
francs	franc	NOUN
de	de	ADP
rente	rente	NOUN
,	,	PUNCTclause
pour	pour	ADP
se	se	PRON
donner	donner	VERB
l'	le	DET
otium	otium	NOUN
cum	cum	VERB
dignitate	dignitate	ADJ
de	de	ADP
l'	le	DET
artiste	artiste	NOUN
et	et	CCONJ
faire	faire	VERB
des	un	DET
tableaux	tableau	NOUN
,	,	PUNCTclause
ho	ho	INTJ
!	!	PUNCTsent
mais	mais	CCONJ
des	un	DET
tableaux	tableau	NOUN
!	!	PUNCTsent
enfin	enfin	ADV
de	de	DET
vrais	vrai	ADJ
tableaux	tableau	NOUN
!	!	PUNCTsent
des	un	DET
tableaux	tableau	NOUN
finis	finir	VERB
,	,	PUNCTclause
chouettes	chouette	NOUN
,	,	PUNCTclause
kox-noffs	kox-noffs	NOUN
et	et	CCONJ
chocnosoffs	chocnosoffs	NOUN
.	.	PUNCTsent
Son	son	DET
avenir	avenir	NOUN
,	,	PUNCTclause
ses	son	DET
rêves	rêve	NOUN
de	de	ADP
bonheur	bonheur	NOUN
,	,	PUNCTclause
le	le	DET
superlatif	superlatif	ADJ
de	de	ADP
ses	son	DET
espérances	espérance	NOUN
,	,	PUNCTclause
voulez	vouloir	VERB
vous	vous	PRON
le	le:PRON	PRON
savoir	savoir	VERB
?	?	PUNCTsent
ce	ce	PRON
était	être	AUX
de	de	ADP
entrer	entrer	VERB
à	à	ADP
l'	le	DET
Institut	institut	NOUN
et	et	CCONJ
de	de	ADP
avoir	avoir	VERB
la	le	DET
rosette	rosette	NOUN
des	un	ADP_DET
officiers	officier	NOUN
de	de	ADP
la	le	DET
Légion-d'Honneur	Légion-d'Honneur	PROPN
!	!	PUNCTsent
se	se	PRON
asseoir	asseoir	VERB
à côté de	à côté de	ADP
Schinner	Schinner	PROPN
et	et	CCONJ
de	de	ADP
Léon	Léon	PROPN
de	de	ADP
Lora	Lora	PROPN
,	,	PUNCTclause
arriver	arriver	VERB
à	à	ADP
l'	le	DET
Académie	académie	NOUN
avant	avant	ADP
Bridau	Bridau	PROPN
!	!	PUNCTsent
avoir	avoir	VERB
une	un	DET
rosette	rosette	NOUN
à	à	ADP
sa	son	DET
boutonnière	boutonnier	NOUN
!	!	PUNCTsent
Quel	quel	DET
rêve	rêve	NOUN
!	!	PUNCTsent
Il	il	PRON
ne	ne	ADV
y	y	PRON
a	avoir	VERB
que	que	ADV
les	le	DET
gens	gens	NOUN
médiocres	médiocre	ADJ
pour	pour	ADP
penser	penser	VERB
à	à	ADP
tout	tout	DET
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
En	en	ADP
entendant	entendre	VERB
le	le	DET
bruit	bruit	NOUN
de	de	ADP
plusieurs	plusieurs	DET
pas	pas	NOUN
dans	dans	ADP
l'	le	DET
escalier	escalier	NOUN
,	,	PUNCTclause
Fougères	Fougères	PROPN
se	se	PRON
rehaussa	rehausser	VERB
le	le	DET
toupet	toupet	NOUN
,	,	PUNCTclause
boutonna	boutonner	VERB
sa	son	DET
veste	veste	NOUN
de	de	ADP
velours	velours	NOUN
vert-bouteille	vert-bouteille	ADJ
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
fut	être	AUX
pas	pas	ADV
médiocrement	médiocrement	ADV
surpris	surprendre	VERB
de	de	ADP
voir	voir	VERB
entrer	entrer	VERB
une	un	DET
figure	figure	NOUN
vulgairement	vulgairement	ADV
appelée	appeler	VERB
un	un	DET
melon	melon	NOUN
dans	dans	ADP
les	le	DET
ateliers	atelier	NOUN
.	.	PUNCTsent
Ce	ce	DET
fruit	fruit	NOUN
surmontait	surmonter	VERB
une	un	DET
citrouille	citrouille	NOUN
,	,	PUNCTclause
vêtue	vêtir	VERB
de	de	ADP
drap	drap	NOUN
bleu	bleu	ADJ
,	,	PUNCTclause
ornée	orner	VERB
de	de	ADP
un	un	DET
paquet	paquet	NOUN
de	de	ADP
breloques	breloque	NOUN
tintinnabulant	tintinnabulant	ADJ
.	.	PUNCTsent
Le	le	DET
melon	melon	NOUN
soufflait	souffler	VERB
comme	comme	ADP
un	un	DET
marsouin	marsouin	NOUN
,	,	PUNCTclause
la	le	DET
citrouille	citrouille	NOUN
marchait	marcher	VERB
sur	sur	ADP
des	un	DET
navets	navet	NOUN
,	,	PUNCTclause
improprement	improprement	ADV
appelés	appeler	VERB
des	un	DET
jambes	jambe	NOUN
.	.	PUNCTsent
Un	un	DET
vrai	vrai	ADJ
peintre	peintre	NOUN
aurait	avoir	AUX
fait	faire	VERB
ainsi	ainsi	ADV
la	le	DET
charge	charge	NOUN
du	du	ADP_DET
petit	petit	ADJ
marchand	marchand	NOUN
de	de	ADP
bouteilles	bouteille	NOUN
,	,	PUNCTclause
et	et	CCONJ
l'	le	DET
eût	avoir	AUX
mis	mettre	VERB
immédiatement	immédiatement	ADV
à	à	ADP
la	le	DET
porte	porte	NOUN
en	en	ADP
lui	lui	PRON
disant	dire	VERB
que	que	SCONJ
il	il	PRON
ne	ne	ADV
peignait	peindre	VERB
pas	pas	ADV
les	le	DET
légumes	légume	NOUN
.	.	PUNCTsent
Fougères	fougère	NOUN
regarda	regarder	VERB
la	le	DET
pratique	pratique	NOUN
sans	sans	ADP
rire	rire	NOUN
,	,	PUNCTclause
car	car	CCONJ
monsieur	monsieur	NOUN
Vervelle	Vervelle	PROPN
présentait	présenter	VERB
un	un	DET
diamant	diamant	NOUN
de	de	ADP
mille	mille	NUM
écus	écu	NOUN
à	à	ADP
sa	son	DET
chemise	chemise	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Fougères	fougère	NOUN
regarda	regarder	VERB
Magus	Magus	PROPN
et	et	CCONJ
dit	dire	VERB
:	:	PUNCTclause
—	—	PUNCTclause
il y a	il y a	VERB
gras	gras	ADJ
!	!	PUNCTsent
en	en	ADP
employant	employer	VERB
un	un	DET
mot	mot	NOUN
de	de	ADP
argot	argot	NOUN
,	,	PUNCTclause
alors	alors	ADV
à	à	ADP
la	le	DET
mode	mode	NOUN
dans	dans	ADP
les	le	DET
ateliers	atelier	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
En	en	ADP
entendant	entendre	VERB
ce	ce	DET
mot	mot	NOUN
,	,	PUNCTclause
monsieur	monsieur	NOUN
Vervelle	Vervelle	PROPN
fronça	froncer	VERB
les	le	DET
sourcils	sourcil	NOUN
.	.	PUNCTsent
Ce	ce	PRON
bourgeois	bourgeois	ADJ
attirait	attirer	VERB
à	à	ADP
lui	lui	PRON
une	un	DET
autre	autre	ADJ
complication	complication	NOUN
de	de	ADP
légumes	légume	NOUN
dans	dans	ADP
la	le	DET
personne	personne	NOUN
de	de	ADP
sa	son	DET
femme	femme	NOUN
et	et	CCONJ
de	de	ADP
sa	son	DET
fille	fille	NOUN
.	.	PUNCTsent
La	le	DET
femme	femme	NOUN
avait	avoir	VERB
sur	sur	ADP
la	le	DET
figure	figure	NOUN
un	un	DET
acajou	acajou	NOUN
répandu	répandu	ADJ
,	,	PUNCTclause
elle	elle	PRON
ressemblait	ressembler	VERB
à	à	ADP
une	un	DET
noix	noix	NOUN
de	de	ADP
coco	coco	NOUN
surmontée	surmonter	VERB
de	de	ADP
une	un	DET
tête	tête	NOUN
et	et	CCONJ
serrée	serrer	VERB
par	par	ADP
une	un	DET
ceinture	ceinture	NOUN
.	.	PUNCTsent
Elle	elle	PRON
pivotait	pivoter	VERB
sur	sur	ADP
ses	son	DET
pieds	pied	NOUN
,	,	PUNCTclause
sa	son	DET
robe	robe	NOUN
était	être	AUX
jaune	jaune	ADJ
,	,	PUNCTclause
à	à	ADP
raies	raie	NOUN
noires	noir	ADJ
.	.	PUNCTsent
Elle	elle	PRON
produisait	produire	VERB
orgueilleusement	orgueilleusement	ADV
des	un	ADP_DET
mitaines	mitaine	NOUN
extravagantes	extravagant	ADJ
sur	sur	ADP
des	un	DET
mains	main	NOUN
enflées	enfler	VERB
comme	comme	ADP
les	le	DET
gants	gant	NOUN
de	de	ADP
une	un	DET
enseigne	enseigne	NOUN
.	.	PUNCTsent
Les	le	DET
plumes	plume	NOUN
du	du	ADP_DET
convoi	convoi	NOUN
de	de	ADP
première	premier	ADJ
classe	classe	NOUN
flottaient	flotter	VERB
sur	sur	ADP
un	un	DET
chapeau	chapeau	NOUN
extravasé	extravasé	ADJ
.	.	PUNCTsent
Des	un	ADP_DET
dentelles	dentelle	NOUN
paraient	parer	VERB
des	un	ADP_DET
épaules	épaule	NOUN
aussi	aussi	ADV
bombées	bombé	ADJ
par-derrière	par-derrière	NOUN
que	que	PRON
par-devant	par-devant	ADP
:	:	PUNCTclause
ainsi	ainsi	ADV
la	le	DET
forme	forme	NOUN
sphérique	sphérique	ADJ
du	du	ADP_DET
coco	coco	NOUN
était	être	AUX
parfaite	parfait	ADJ
.	.	PUNCTsent
Les	le	DET
pieds	pied	NOUN
,	,	PUNCTclause
du	du	ADP_DET
genre	genre	NOUN
de	de	ADP
ceux	ceux	PRON
que	que	SCONJ
les	le	DET
peintres	peintre	NOUN
appellent	appeler	VERB
des	un	DET
abatis	abatis	NOUN
,	,	PUNCTclause
étaient	être	AUX
ornés	orner	VERB
de	de	ADP
un	un	DET
bourrelet	bourrelet	NOUN
de	de	ADP
six	six	NUM
lignes	ligne	NOUN
au	au	ADP_DET
dessus	dessus	NOUN
du	du	ADP_DET
cuir	cuir	NOUN
verni	verni	ADJ
des	un	ADP_DET
souliers	soulier	NOUN
.	.	PUNCTsent
Comment	comment	ADV
les	le	DET
pieds	pied	NOUN
y	y	PRON
étaient	être	AUX
ils	ils	PRON
entrés	entrer	VERB
?	?	PUNCTsent
On	on	PRON
ne	ne	ADV
sait	savoir	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Suivait	suivre	VERB
une	un	DET
jeune	jeune	ADJ
asperge	asperge	NOUN
,	,	PUNCTclause
verte	vert	ADJ
et	et	CCONJ
jaune	jaune	ADJ
par	par	ADP
sa	son	DET
robe	robe	NOUN
,	,	PUNCTclause
et	et	CCONJ
qui	qui	PRON
montrait	montrer	VERB
une	un	DET
petite	petit	ADJ
tête	tête	NOUN
couronnée	couronner	VERB
de	de	ADP
une	un	DET
chevelure	chevelure	NOUN
en	en	ADP
bandeau	bandeau	NOUN
,	,	PUNCTclause
de	de	ADP
un	un	DET
jaune-carotte	jaune-carotte	NOUN
que	que	SCONJ
un	un	DET
Romain	Romain	PROPN
eût	avoir	VERB
adoré	adorer	VERB
,	,	PUNCTclause
des	un	DET
bras	bras	NOUN
filamenteux	filamenteux	ADJ
,	,	PUNCTclause
des	un	DET
taches	tache	NOUN
de	de	ADP
rousseur	rousseur	NOUN
sur	sur	ADP
un	un	DET
teint	teint	NOUN
assez	assez	ADV
blanc	blanc	ADJ
,	,	PUNCTclause
des	un	DET
grands	grand	ADJ
yeux	œil	NOUN
innocents	innocent	ADJ
,	,	PUNCTclause
à	à	ADP
cils	cil	NOUN
blancs	blanc	ADJ
,	,	PUNCTclause
peu de	peu de	DET
sourcils	sourcil	NOUN
,	,	PUNCTclause
un	un	DET
chapeau	chapeau	NOUN
de	de	ADP
paille	paille	NOUN
de	de	ADP
Italie	Italie	PROPN
avec	avec	ADP
deux	deux	NUM
honnêtes	honnête	ADJ
coques	coque	NOUN
de	de	ADP
satin	satin	NOUN
bordé	border	VERB
de	de	ADP
un	un	DET
liséré	liséré	NOUN
de	de	ADP
satin	satin	NOUN
blanc	blanc	ADJ
,	,	PUNCTclause
les	le	DET
mains	main	NOUN
vertueusement	vertueusement	ADV
rouges	rouge	ADJ
,	,	PUNCTclause
et	et	CCONJ
les	le	DET
pieds	pied	NOUN
de	de	ADP
sa	son	DET
mère	mère	NOUN
.	.	PUNCTsent
Ces	ce	DET
trois	trois	NUM
êtres	être	NOUN
avaient	avoir	AUX
,	,	PUNCTclause
en	en	ADP
regardant	regarder	VERB
l'	le	DET
atelier	atelier	NOUN
,	,	PUNCTclause
un	un	DET
air	air	NOUN
de	de	ADP
bonheur	bonheur	NOUN
qui	qui	PRON
annonçait	annoncer	VERB
en	en	ADP
eux	eux	PRON
un	un	DET
respectable	respectable	ADJ
enthousiasme	enthousiasme	NOUN
pour	pour	ADP
les	le	DET
Arts	art	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Et	et	CCONJ
ce	ce	PRON
est	être	AUX
vous	vous	PRON
,	,	PUNCTclause
monsieur	monsieur	NOUN
,	,	PUNCTclause
qui	qui	PRON
allez	aller	VERB
faire	faire	VERB
nos	nos	DET
ressemblances	ressemblance	NOUN
?	?	PUNCTsent
dit	dire	VERB
le	le	DET
père	père	NOUN
en	en	ADP
prenant	prendre	VERB
un	un	DET
petit	petit	ADJ
air	air	NOUN
crâne	crâne	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Oui	oui	INTJ
,	,	PUNCTclause
monsieur	monsieur	NOUN
,	,	PUNCTclause
répondit	répondre	VERB
Grassou	Grassou	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Vervelle	vervelle	NOUN
,	,	PUNCTclause
il	il	PRON
a	avoir	AUX
la	le	DET
croix	croix	NOUN
,	,	PUNCTclause
dit	dire	VERB
tout	tout	ADV
bas	bas	ADJ
la	le	DET
femme	femme	NOUN
à	à	ADP
son	son	DET
mari	mari	NOUN
pendant que	pendant que	SCONJ
le	le	DET
peintre	peintre	NOUN
avait	avoir	AUX
le	le	DET
dos	dos	NOUN
tourné	tourner	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
est-ce que	est-ce que	ADV
je	je	PRON
aurais	avoir	AUX
fait	faire	VERB
faire	faire	VERB
nos	nos	DET
portraits	portrait	NOUN
par	par	ADP
un	un	DET
artiste	artiste	NOUN
qui	qui	PRON
ne	ne	ADV
serait	être	AUX
pas	pas	ADV
décoré	décorer	VERB
?…	?…	PUNCTsent
dit	dire	VERB
l'	le	DET
ancien	ancien	ADJ
marchand	marchand	NOUN
de	de	ADP
bouchons	bouchon	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Élias	Élias	PROPN
Magus	Magus	PROPN
salua	saluer	VERB
la	le	DET
famille	famille	NOUN
Vervelle	vervelle	ADJ
et	et	CCONJ
sortit	sortir	VERB
,	,	PUNCTclause
Grassou	Grassou	PROPN
l'	le:PRON	PRON
accompagna	accompagner	VERB
jusque	jusque	ADP
sur	sur	ADP
le	le	DET
palier	palier	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
ne	ne	ADV
y	y	PRON
a	avoir	VERB
que	que	ADV
vous	vous	PRON
pour	pour	ADP
pêcher	pêcher	VERB
de	de	ADP
pareilles	pareil	NOUN
boules	boule	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Cent	Cent	NUM
mille	mille	NUM
francs	franc	NOUN
de	de	ADP
dot	dot	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Oui	oui	INTJ
;	;	PUNCTclause
mais	mais	CCONJ
quelle	quel	DET
famille	famille	NOUN
!	!	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Trois	Trois	NUM
cent	cent	NUM
mille	mille	NUM
francs	franc	NOUN
de	de	ADP
espérances	espérance	NOUN
,	,	PUNCTclause
maison	maison	NOUN
rue	rue	NOUN
Boucherat	Boucherat	PROPN
,	,	PUNCTclause
et	et	CCONJ
maison de campagne	maison de campagne	NOUN
à	à	ADP
Ville-d'Avray	Ville-d'Avray	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Boucherat	Boucherat	PROPN
,	,	PUNCTclause
bouteilles	bouteille	NOUN
,	,	PUNCTclause
bouchons	bouchon	NOUN
,	,	PUNCTclause
bouchés	boucher	VERB
,	,	PUNCTclause
débouchés	déboucher	VERB
,	,	PUNCTclause
dit	dire	VERB
le	le	DET
peintre	peintre	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Vous	vous	PRON
serez	être	VERB
à	à	ADP
l'	le	DET
abri	abri	NOUN
du	du	ADP_DET
besoin	besoin	NOUN
pour	pour	ADP
le	le	DET
reste	reste	NOUN
de	de	ADP
vos	vos	DET
jours	jour	NOUN
,	,	PUNCTclause
dit	dire	VERB
Élias	Élias	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Cette	ce	DET
idée	idée	NOUN
entra	entrer	VERB
dans	dans	ADP
la	le	DET
tête	tête	NOUN
de	de	ADP
Pierre	Pierre	PROPN
Grassou	Grassou	PROPN
,	,	PUNCTclause
comme	comme	ADP
la	le	DET
lumière	lumière	NOUN
du	du	ADP_DET
matin	matin	NOUN
avait	avoir	AUX
éclaté	éclater	VERB
dans	dans	ADP
sa	son	DET
mansarde	mansarde	NOUN
.	.	PUNCTsent
En	en	ADP
disposant	disposer	VERB
le	le	DET
père	père	NOUN
de	de	ADP
la	le	DET
jeune	jeune	ADJ
personne	personne	NOUN
,	,	PUNCTclause
il	il	PRON
lui	lui	PRON
trouva	trouver	VERB
bonne	bon	ADJ
mine	mine	NOUN
et	et	CCONJ
admira	admirer	VERB
cette	ce	DET
face	face	NOUN
pleine	plein	ADJ
de	de	ADP
tons	ton	NOUN
violents	violent	ADJ
.	.	PUNCTsent
La	le	DET
mère	mère	NOUN
et	et	CCONJ
la	le	DET
fille	fille	NOUN
voltigèrent	voltiger	VERB
autour	autour	ADV
du	du	ADP_DET
peintre	peintre	NOUN
,	,	PUNCTclause
en	en	ADP
se	se	PRON
émerveillant	émerveiller	VERB
de	de	ADP
tous	tout	ADJ
ses	son	DET
apprêts	apprêt	NOUN
,	,	PUNCTclause
il	il	PRON
leur	leur	PRON
parut	paraître	VERB
être	être	AUX
un	un	DET
dieu	dieu	NOUN
.	.	PUNCTsent
Cette	ce	DET
visible	visible	ADJ
adoration	adoration	NOUN
plut	plaire	VERB
à	à	ADP
Fougères	Fougères	PROPN
.	.	PUNCTsent
Le	le	DET
veau	veau	NOUN
de	de	ADP
or	or	NOUN
jeta	jeter	VERB
sur	sur	ADP
cette	ce	DET
famille	famille	NOUN
son	son	DET
reflet	reflet	NOUN
fantastique	fantastique	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Vous	vous	PRON
devez	devoir	VERB
gagner	gagner	VERB
un	un	DET
argent	argent	NOUN
fou	fou	ADJ
?	?	PUNCTsent
mais	mais	CCONJ
vous	vous	PRON
le	le:PRON	PRON
dépensez	dépenser	VERB
comme	comme	ADP
vous	vous	PRON
le	le	DET
gagnez	gagner	VERB
,	,	PUNCTclause
dit	dire	VERB
la	le	DET
mère	mère	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Non	non	ADV
,	,	PUNCTclause
madame	madame	NOUN
,	,	PUNCTclause
répondit	répondre	VERB
le	le	DET
peintre	peintre	NOUN
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
le	le:PRON	PRON
dépense	dépenser	VERB
pas	pas	ADV
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
ai	avoir	AUX
pas	pas	ADV
le	le	DET
moyen	moyen	NOUN
de	de	ADP
me	me	PRON
amuser	amuser	VERB
.	.	PUNCTsent
Mon	mon	DET
notaire	notaire	NOUN
place	placer	VERB
mon	mon	DET
argent	argent	NOUN
,	,	PUNCTclause
il	il	PRON
sait	savoir	VERB
mon	mon	DET
compte	compte	NOUN
,	,	PUNCTclause
une	un	DET
fois	fois	NOUN
l'	le	DET
argent	argent	NOUN
chez	chez	ADP
lui	lui	PRON
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
y	y	PRON
pense	penser	VERB
plus	plus	ADV
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
On	on	PRON
me	me	PRON
disait	dire	VERB
,	,	PUNCTclause
à	à	ADP
moi	moi	PRON
,	,	PUNCTclause
se	se	PRON
écria	écrier	VERB
le	le	DET
père	père	NOUN
Vervelle	vervelle	ADJ
,	,	PUNCTclause
que	que	SCONJ
les	le	DET
artistes	artiste	NOUN
étaient	être	AUX
tous	tout	ADJ
paniers	panier	NOUN
percés	percer	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Quel	quel	DET
est	être	AUX
votre	votre	DET
notaire	notaire	NOUN
,	,	PUNCTclause
si	si	SCONJ
il	il	PRON
ne	ne	ADV
y	y	PRON
a	avoir	VERB
pas	pas	ADV
de	de	ADP
indiscrétion	indiscrétion	NOUN
?	?	PUNCTsent
demanda	demander	VERB
madame	madame	NOUN
Vervelle	Vervelle	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Un	un	DET
brave	brave	ADJ
garçon	garçon	NOUN
,	,	PUNCTclause
tout	tout	DET
rond	rond	NOUN
,	,	PUNCTclause
Cardot	Cardot	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Tiens	tien	NOUN
!	!	PUNCTsent
tiens	tien	NOUN
!	!	PUNCTsent
est	être	AUX
ce	ce	DET
farce	farce	NOUN
!	!	PUNCTsent
dit	dire	VERB
Vervelle	Vervelle	PROPN
,	,	PUNCTclause
Cardot	Cardot	PROPN
est	être	AUX
les nôtres	les nôtres	PRON
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Ne	ne	ADV
vous	vous	PRON
dérangez	déranger	VERB
pas	pas	ADV
!	!	PUNCTsent
dit	dire	VERB
le	le	DET
peintre	peintre	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mais	mais	CCONJ
tiens	tenir	VERB
toi	toi	PRON
donc	donc	ADV
tranquille	tranquille	ADJ
,	,	PUNCTclause
Anténor	Anténor	PROPN
,	,	PUNCTclause
dit	dire	VERB
la	le	DET
femme	femme	NOUN
,	,	PUNCTclause
tu	tu	PRON
ferais	faire	VERB
manquer	manquer	VERB
monsieur	monsieur	NOUN
,	,	PUNCTclause
et	et	CCONJ
si	si	SCONJ
tu	tu	PRON
le	le	DET
voyais	voir	VERB
travailler	travailler	VERB
,	,	PUNCTclause
tu	tu	PRON
comprendrais	comprendre	VERB
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
mon Dieu	mon Dieu	NOUN
!	!	PUNCTsent
pourquoi	pourquoi	ADV
ne	ne	ADV
me	me	PRON
avez	avoir	AUX
vous	vous	PRON
pas	pas	ADV
appris	apprendre	VERB
les	le	DET
Arts	Arts	PROPN
?	?	PUNCTsent
dit	dire	VERB
mademoiselle	mademoiselle	NOUN
de	de	ADP
Vervelle	Vervelle	PROPN
à	à	ADP
ses	son	DET
parents	parent	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Virginie	Virginie	PROPN
,	,	PUNCTclause
se	se	PRON
écria	écrier	VERB
la	le	DET
mère	mère	NOUN
,	,	PUNCTclause
une	un	DET
jeune	jeune	ADJ
personne	personne	NOUN
ne	ne	ADV
doit	devoir	VERB
pas	pas	ADV
apprendre	apprendre	VERB
certaines	certain	DET
choses	chose	NOUN
.	.	PUNCTsent
Quand	quand	SCONJ
tu	tu	PRON
seras	être	AUX
mariée	marier	VERB
…	…	PUNCTsent
bien	bien	ADV
!	!	PUNCTsent
mais	mais	CCONJ
,	,	PUNCTclause
jusque	jusque	ADP
,	,	PUNCTclause
tiens	tien	NOUN
toi	toi	PRON
tranquille	tranquille	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Pendant	pendant	ADP
cette	ce	DET
première	premier	ADJ
séance	séance	NOUN
,	,	PUNCTclause
la	le	DET
famille	famille	NOUN
Vervelle	Vervelle	PROPN
se	se	PRON
familiarisa	familiariser	VERB
presque	presque	ADV
avec	avec	ADP
l'	le	DET
honnête	honnête	ADJ
artiste	artiste	NOUN
.	.	PUNCTsent
Elle	elle	PRON
dut	devoir	VERB
revenir	revenir	VERB
deux	deux	NUM
jours	jour	NOUN
après	après	ADV
.	.	PUNCTsent
En	en	ADP
sortant	sortir	VERB
,	,	PUNCTclause
le	le	DET
père	père	NOUN
et	et	CCONJ
la	le	DET
mère	mère	NOUN
dirent	dire	VERB
à	à	ADP
Virginie	Virginie	PROPN
de	de	ADP
aller	aller	VERB
devant	devant	ADP
eux	eux	PRON
;	;	PUNCTclause
mais	mais	CCONJ
malgré	malgré	ADP
la	le	DET
distance	distance	NOUN
,	,	PUNCTclause
elle	elle	PRON
entendit	entendre	VERB
ces	ce	DET
mots	mot	NOUN
dont	dont	PRON
le	le	DET
sens	sens	NOUN
devait	devoir	VERB
éveiller	éveiller	VERB
sa	son	DET
curiosité	curiosité	NOUN
