# columns = TERM LEMMA POS PROB
# identifier = balzac1834FC73
# creator = Balzac, Honoré de
# created = 1834
# modified = 1845
# title = Les Marana. Études philosophiques

↵↵	↵↵	PUNCTstruct
soit	être	AUX
par	par	ADP
quelque	quelque	DET
phénomène	phénomène	NOUN
de	de	ADP
faveur	faveur	NOUN
féminine	féminin	ADJ
,	,	PUNCTclause
soit	soit	CCONJ
par	par	ADP
une	un	DET
habile	habile	ADJ
métamorphose	métamorphose	NOUN
du	du	ADP_DET
capitaine	capitaine	NOUN
de	de	ADP
habillement	habillement	NOUN
en	en	ADP
officier	officier	NOUN
de	de	ADP
ordonnance	ordonnance	NOUN
,	,	PUNCTclause
et	et	CCONJ
de	de	ADP
l'	le	DET
officier	officier	NOUN
de	de	ADP
ordonnance	ordonnance	NOUN
en	en	ADP
aide de camp	aide de camp	NOUN
de	de	ADP
quelque	quelque	DET
complaisant	complaisant	ADJ
maréchal	maréchal	NOUN
.	.	PUNCTsent
Pour	pour	ADP
lui	lui	PRON
,	,	PUNCTclause
la	le	DET
gloire	gloire	NOUN
était	être	AUX
une	un	DET
simple	simple	ADJ
question	question	NOUN
de	de	ADP
habillement	habillement	NOUN
.	.	PUNCTsent
Alors	alors	ADV
,	,	PUNCTclause
un	un	DET
jour	jour	NOUN
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
sais	savoir	VERB
quel	quel	DET
journal	journal	NOUN
dirait	dire	VERB
en	en	ADP
parlant	parler	VERB
de	de	ADP
lui	lui	PRON
,	,	PUNCTclause
le	le	DET
brave	brave	ADJ
colonel	colonel	NOUN
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
etc.	etc.	NOUN
Alors	alors	ADV
il	il	PRON
aurait	avoir	VERB
cent	cent	NUM
mille	mille	NUM
scudi	scudi	NOUN
de	de	ADP
rente	rente	NOUN
,	,	PUNCTclause
épouserait	épouser	VERB
une	un	DET
fille	fille	NOUN
de	de	ADP
haut	haut	ADJ
lieu	lieu	NOUN
,	,	PUNCTclause
et	et	CCONJ
personne	personne:PRON	PRON
ne	ne	ADV
oserait	oser	VERB
ni	ni	CCONJ
contester	contester	VERB
sa	son	DET
bravoure	bravoure	NOUN
ni	ni	CCONJ
vérifier	vérifier	VERB
ses	son	DET
blessures	blessure	NOUN
.	.	PUNCTsent
Enfin	enfin	ADV
,	,	PUNCTclause
le	le	DET
capitaine	capitaine	NOUN
Montefiore	Montefiore	PROPN
avait	avoir	AUX
un	un	DET
ami	ami	NOUN
dans	dans	ADP
la	le	DET
personne	personne	NOUN
du	du	ADP_DET
quartier-maître	quartier-maître	NOUN
,	,	PUNCTclause
Provençal	Provençal	PROPN
né	naître	VERB
aux	au	ADP_DET
environs	environ	NOUN
de	de	ADP
Nice	Nice	PROPN
,	,	PUNCTclause
et	et	CCONJ
nommé	nommer	VERB
Diard	Diard	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Un	un	DET
ami	ami	NOUN
,	,	PUNCTclause
soit	soit	CCONJ
au	au	ADP_DET
bagne	bagne	NOUN
,	,	PUNCTclause
soit	soit	CCONJ
dans	dans	ADP
une	un	DET
mansarde	mansarde	NOUN
de	de	ADP
artiste	artiste	NOUN
,	,	PUNCTclause
console	console	NOUN
de	de	ADP
bien	bien	ADV
des	un	ADP_DET
malheurs	malheur	NOUN
.	.	PUNCTsent
Or	or	NOUN
,	,	PUNCTclause
Montefiore	Montefiore	PROPN
et	et	CCONJ
Diard	Diard	PROPN
étaient	être	AUX
deux	deux	NUM
philosophes	philosophe	NOUN
qui	qui	PRON
se	se	PRON
consolaient	consoler	VERB
de	de	ADP
la	le	DET
vie	vie	NOUN
par	par	ADP
l'	le	DET
entente	entente	NOUN
du	du	ADP_DET
vice	vice	NOUN
,	,	PUNCTclause
comme	comme	ADP
deux	deux	NUM
artistes	artiste	NOUN
endorment	endormir	VERB
les	le	DET
douleurs	douleur	NOUN
de	de	ADP
leur	leur	DET
vie	vie	NOUN
par	par	ADP
les	le	DET
espérances	espérance	NOUN
de	de	ADP
la	le	DET
gloire	gloire	NOUN
.	.	PUNCTsent
tous deux	tous deux	PRON
voyaient	voir	VERB
la	le	DET
guerre	guerre	NOUN
dans	dans	ADP
ses	son	DET
résultats	résultat	NOUN
,	,	PUNCTclause
non	non	ADV
dans	dans	ADP
son	son	DET
action	action	NOUN
,	,	PUNCTclause
et	et	CCONJ
ils	ils	PRON
donnaient	donner	VERB
tout	tout	ADV
simplement	simplement	ADV
aux	au	ADP_DET
morts	mort	NOUN
le	le	DET
nom	nom	NOUN
de	de	ADP
niais	niais	NOUN
.	.	PUNCTsent
Le	le	DET
hasard	hasard	NOUN
en	en	ADP
avait	avoir	AUX
fait	faire	VERB
des	un	DET
soldats	soldat	NOUN
,	,	PUNCTclause
tandis que	tandis que	SCONJ
ils	ils	PRON
auraient	avoir	AUX
dû	devoir	VERB
se trouver	se trouver	VERB
assis	asseoir	VERB
autour	autour	ADV
des	un	ADP_DET
tapis	tapis	NOUN
verts	vert	ADJ
de	de	ADP
un	un	DET
congrès	congrès	NOUN
.	.	PUNCTsent
La	le	DET
nature	nature	NOUN
avait	avoir	AUX
jeté	jeter	VERB
Montefiore	Montefiore	PROPN
dans	dans	ADP
le	le	DET
moule	moule	NOUN
des	un	ADP_DET
Rizzio	Rizzio	PROPN
;	;	PUNCTclause
et	et	CCONJ
Diard	Diard	PROPN
,	,	PUNCTclause
dans	dans	ADP
le	le	DET
creuset	creuset	NOUN
des	un	ADP_DET
diplomates	diplomate	NOUN
.	.	PUNCTsent
tous deux	tous deux	PRON
étaient	être	AUX
doués	doué	ADJ
de	de	ADP
cette	ce	DET
organisation	organisation	NOUN
fébrile	fébrile	ADJ
,	,	PUNCTclause
mobile	mobile	ADJ
,	,	PUNCTclause
à	à	ADP
demi	demi	NOUN
féminine	féminin	ADJ
,	,	PUNCTclause
également	également	ADV
forte	fort	ADJ
pour	pour	ADP
le	le	DET
bien	bien	NOUN
et	et	CCONJ
pour	pour	ADP
le	le	DET
mal	mal	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
dont	dont	PRON
il	il	PRON
peut	pouvoir	VERB
émaner	émaner	VERB
,	,	PUNCTclause
suivant	suivant	ADP
le	le	DET
caprice	caprice	NOUN
de	de	ADP
ces	ce	DET
singuliers	singulier	ADJ
tempéraments	tempérament	NOUN
,	,	PUNCTclause
un	un	DET
crime	crime	NOUN
aussi	aussi	ADV
bien	bien	ADV
que	que	SCONJ
une	un	DET
action	action	NOUN
généreuse	généreux	ADJ
,	,	PUNCTclause
un	un	DET
acte	acte	NOUN
de	de	ADP
grandeur	grandeur	NOUN
de	de	ADP
âme	âme	NOUN
ou	ou	CCONJ
une	un	DET
lâcheté	lâcheté	NOUN
.	.	PUNCTsent
Leur	leur	DET
sort	sort	NOUN
dépend	dépendre	VERB
à	à	ADP
tout	tout	DET
moment	moment	NOUN
de	de	ADP
la	le	DET
pression	pression	NOUN
plus	plus	ADV
ou	ou	CCONJ
moins	moins	ADV
vive	vif	ADJ
produite	produire	VERB
sur	sur	ADP
leur	leur	DET
appareil	appareil	NOUN
nerveux	nerveux	ADJ
par	par	ADP
des	un	DET
passions	passion	NOUN
violentes	violent	ADJ
et	et	CCONJ
fugitives	fugitif	ADJ
.	.	PUNCTsent
Diard	Diard	PROPN
était	être	AUX
un	un	DET
assez	assez	ADV
bon	bon	ADJ
comptable	comptable	ADJ
,	,	PUNCTclause
mais	mais	CCONJ
aucun	aucun	DET
soldat	soldat	NOUN
ne	ne	ADV
lui	lui	PRON
aurait	avoir	AUX
confié	confier	VERB
ni	ni	CCONJ
sa	son	DET
bourse	bourse	NOUN
ni	ni	CCONJ
son	son	DET
testament	testament	NOUN
,	,	PUNCTclause
peut-être	peut-être	ADV
par suite de	par suite de	ADP
l'	le	DET
antipathie	antipathie	NOUN
que	que	PRON
ont	avoir	AUX
les	le	DET
militaires	militaire	NOUN
contre	contre	ADP
les	le	DET
bureaucrates	bureaucrate	NOUN
.	.	PUNCTsent
Le	le	DET
quartier-maître	quartier-maître	NOUN
ne	ne	ADV
manquait	manquer	VERB
ni	ni	CCONJ
de	de	ADP
bravoure	bravoure	NOUN
ni	ni	CCONJ
de	de	ADP
une	un	DET
sorte	sorte	NOUN
de	de	ADP
générosité	générosité	NOUN
juvénile	juvénile	ADJ
,	,	PUNCTclause
sentiments	sentiment	NOUN
dont	dont	PRON
se	se	PRON
dépouillent	dépouiller	VERB
certains	certain	DET
hommes	homme	NOUN
en	en	ADP
vieillissant	vieillir	VERB
,	,	PUNCTclause
en	en	ADP
raisonnant	raisonner	VERB
ou	ou	CCONJ
en	en	ADP
calculant	calculer	VERB
.	.	PUNCTsent
Journalier	journalier	NOUN
comme	comme	ADP
peut	pouvoir	VERB
l'	le:PRON	PRON
être	être	AUX
la	le	DET
beauté	beauté	NOUN
de	de	ADP
une	un	DET
femme	femme	NOUN
blonde	blond	ADJ
,	,	PUNCTclause
Diard	Diard	PROPN
était	être	AUX
du reste	du reste	ADV
vantard	vantard	NOUN
,	,	PUNCTclause
grand	grand	ADJ
parleur	parleur	NOUN
,	,	PUNCTclause
et	et	CCONJ
parlait	parler	VERB
de	de	ADP
tout	tout	PRON
.	.	PUNCTsent
Il	il	PRON
se	se	PRON
disait	dire	VERB
artiste	artiste	NOUN
,	,	PUNCTclause
et	et	CCONJ
ramassait	ramasser	VERB
,	,	PUNCTclause
à l'imitation de	à l'imitation de	ADP
deux	deux	NUM
célèbres	célèbre	ADJ
généraux	général	NOUN
,	,	PUNCTclause
les	le	DET
ouvrages	ouvrage	NOUN
de	de	ADP
art	art	NOUN
,	,	PUNCTclause
uniquement	uniquement	ADV
,	,	PUNCTclause
assurait	assurer	VERB
il	il	PRON
,	,	PUNCTclause
afin de	afin de	ADP
ne	ne	ADV
en	en	PRON
pas	pas	ADV
priver	priver	VERB
la	le	DET
postérité	postérité	NOUN
.	.	PUNCTsent
Ses	son	DET
camarades	camarade	NOUN
eussent	avoir	VERB
été	être	AUX
fort	fort	ADV
embarrassés	embarrasser	VERB
de	de	ADP
asseoir	asseoir	VERB
un	un	DET
jugement	jugement	NOUN
vrai	vrai	ADJ
sur	sur	ADP
lui	lui	PRON
.	.	PUNCTsent
Beaucoup	beaucoup	ADV
d'entre	d'entre	ADP
eux	eux	PRON
,	,	PUNCTclause
habitués	habituer	VERB
à	à	ADP
recourir	recourir	VERB
à	à	ADP
sa	son	DET
bourse	bourse	NOUN
,	,	PUNCTclause
suivant	suivant	ADP
l'	le	DET
occurrence	occurrence	NOUN
,	,	PUNCTclause
le	le	DET
croyaient	croire	VERB
riche	riche	ADJ
;	;	PUNCTclause
mais	mais	CCONJ
il	il	PRON
était	être	AUX
joueur	joueur	NOUN
,	,	PUNCTclause
et	et	CCONJ
les	le	DET
joueurs	joueur	NOUN
ne	ne	ADV
ont	avoir	VERB
rien	rien	PRON
en	en	ADP
propre	propre	ADJ
.	.	PUNCTsent
Il	il	PRON
était	être	AUX
joueur	joueur	NOUN
autant	autant	ADV
que	que	SCONJ
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
et	et	CCONJ
tous	tout	ADJ
les	le	DET
officiers	officier	NOUN
jouaient	jouer	VERB
avec	avec	ADP
eux	eux	PRON
:	:	PUNCTclause
parce que	parce que	SCONJ
,	,	PUNCTclause
à	à	ADP
la	le	DET
honte	honte	NOUN
des	un	ADP_DET
hommes	homme	NOUN
,	,	PUNCTclause
il	il	PRON
ne	ne	ADV
est	être	AUX
pas	pas	ADV
rare	rare	ADJ
de	de	ADP
voir	voir	VERB
autour de	autour de	ADP
un	un	DET
tapis	tapis	NOUN
vert	vert	ADJ
des	un	ADP_DET
gens	gens	NOUN
qui	qui	PRON
,	,	PUNCTclause
la	le	DET
partie	partie	NOUN
finie	fini	ADJ
,	,	PUNCTclause
ne	ne	ADV
se	se	PRON
saluent	saluer	VERB
pas	pas	ADV
et	et	CCONJ
ne	ne	ADV
se	se	PRON
estiment	estimer	VERB
point	point	ADV
.	.	PUNCTsent
Montefiore	Montefiore	PROPN
avait	avoir	AUX
été	être	AUX
l'	le	DET
adversaire	adversaire	NOUN
de	de	ADP
Bianchi	Bianchi	PROPN
dans	dans	ADP
le	le	DET
pari	pari	NOUN
du	du	ADP_DET
cœur	cœur	NOUN
espagnol	espagnol	ADJ
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Montefiore	Montefiore	PROPN
et	et	CCONJ
Diard	Diard	PROPN
se	se	PRON
trouvèrent	trouver	VERB
aux	au	ADP_DET
derniers	dernier	ADJ
rangs	rang	NOUN
lors de	lors de	ADP
l'	le	DET
assaut	assaut	NOUN
,	,	PUNCTclause
mais	mais	CCONJ
les	le	DET
plus	plus	ADV
avancés	avancé	ADJ
au	au	ADP_DET
cœur	cœur	NOUN
de	de	ADP
la	le	DET
ville	ville	NOUN
,	,	PUNCTclause
dès que	dès que	SCONJ
elle	elle	PRON
fut	être	AUX
prise	prendre	VERB
.	.	PUNCTsent
Il	il	PRON
arrive	arriver	VERB
de	de	ADP
ces	ce	DET
hasards	hasard	NOUN
dans	dans	ADP
les	le	DET
mêlées	mêlée	NOUN
.	.	PUNCTsent
Seulement	seulement	ADV
,	,	PUNCTclause
les	le	DET
deux	deux	NUM
amis	ami	NOUN
étaient	être	AUX
coutumiers	coutumier	ADJ
du	du	ADP_DET
fait	fait	NOUN
.	.	PUNCTsent
Se	se	PRON
soutenant	soutenir	VERB
l'un	l'un	PRON
l'autre	l'autre	PRON
,	,	PUNCTclause
ils	ils	PRON
se	se	PRON
engagèrent	engager	VERB
bravement	bravement	ADV
à travers	à travers	ADP
un	un	DET
labyrinthe	labyrinthe	NOUN
de	de	ADP
petites	petit	ADJ
rues	rue	NOUN
étroites	étroit	ADJ
et	et	CCONJ
sombres	sombre	ADJ
,	,	PUNCTclause
allant	aller	VERB
tous deux	tous deux	PRON
à	à	ADP
leurs	leur	DET
affaires	affaire	NOUN
,	,	PUNCTclause
l'un	l'un	PRON
cherchant	chercher	VERB
des	un	DET
madones	madone	NOUN
peintes	peint	ADJ
,	,	PUNCTclause
l'autre	l'autre	PRON
des	un	ADP_DET
madones	madone	NOUN
vivantes	vivant	ADJ
.	.	PUNCTsent
En	en	PRON
je	je	PRON
ne	ne	ADV
sais	savoir	VERB
quel	quel	DET
endroit	endroit	NOUN
de	de	ADP
Tarragone	Tarragone	PROPN
,	,	PUNCTclause
Diard	Diard	PROPN
reconnut	reconnaître	VERB
à	à	ADP
l'	le	DET
architecture	architecture	NOUN
du	du	ADP_DET
porche	porche	NOUN
un	un	DET
couvent	couvent	NOUN
dont	dont	PRON
la	le	DET
porte	porte	NOUN
était	être	AUX
enfoncée	enfoncer	VERB
,	,	PUNCTclause
et	et	CCONJ
sauta	sauter	VERB
dans	dans	ADP
le	le	DET
cloître	cloître	NOUN
pour	pour	ADP
y	y	PRON
arrêter	arrêter	VERB
la	le	DET
fureur	fureur	NOUN
des	un	ADP_DET
soldats	soldat	NOUN
.	.	PUNCTsent
Il	il	PRON
y	y	PRON
arriva	arriver	VERB
fort	fort	ADV
à	à	ADP
propos	propos	NOUN
,	,	PUNCTclause
car	car	CCONJ
il	il	PRON
empêcha	empêcher	VERB
deux	deux	NUM
Parisiens	parisien	NOUN
de	de	ADP
fusiller	fusiller	VERB
une	un	DET
Vierge	vierge	NOUN
de	de	ADP
l'	le	DET
Albane	Albane	PROPN
que	que	PRON
il	il	PRON
leur	leur	PRON
acheta	acheter	VERB
,	,	PUNCTclause
malgré	malgré	ADP
les	le	DET
moustaches	moustache	NOUN
dont	dont	PRON
l'	le	DET
avaient	avoir	AUX
décorée	décorer	VERB
les	le	DET
deux	deux	NUM
voltigeurs	voltigeur	NOUN
par	par	ADP
fanatisme	fanatisme	NOUN
militaire	militaire	ADJ
.	.	PUNCTsent
Montefiore	Montefiore	PROPN
,	,	PUNCTclause
resté	rester	VERB
seul	seul	ADJ
,	,	PUNCTclause
aperçut	apercevoir	VERB
en face	en face	ADV
du	du	ADP_DET
couvent	couvent	NOUN
la	le	DET
maison	maison	NOUN
de	de	ADP
un	un	DET
marchand	marchand	NOUN
de	de	ADP
draperies	draperie	NOUN
de	de	ADP
où	où	PRON
partit	partir	VERB
un	un	DET
coups de feu	coups de feu	NOUN
tiré	tirer	VERB
sur	sur	ADP
lui	lui	PRON
,	,	PUNCTclause
au moment où	au moment où	ADP
,	,	PUNCTclause
la	le	DET
regardant	regarder	VERB
de haut en bas	de haut en bas	ADV
,	,	PUNCTclause
il	il	PRON
y	y	PRON
fut	être	AUX
arrêté	arrêter	VERB
par	par	ADP
une	un	DET
foudroyante	foudroyant	ADJ
œillade	œillade	NOUN
que	que	SCONJ
il	il	PRON
échangea	échanger	VERB
vivement	vivement	ADV
avec	avec	ADP
une	un	DET
jeune	jeune	ADJ
fille	fille	NOUN
curieuse	curieux	ADJ
,	,	PUNCTclause
dont	dont	PRON
la	le	DET
tête	tête	NOUN
se	se	PRON
était	être	AUX
glissée	glisser	VERB
dans	dans	ADP
le	le	DET
coin	coin	NOUN
de	de	ADP
une	un	DET
jalousie	jalousie	NOUN
.	.	PUNCTsent
Tarragone	Tarragone	PROPN
prise	prendre	VERB
de	de	ADP
assaut	assaut	NOUN
,	,	PUNCTclause
Tarragone	Tarragone	PROPN
en	en	ADP
colère	colère	NOUN
,	,	PUNCTclause
faisant	faire	AUX
feu	feu	NOUN
par	par	ADP
toutes	toutes	DET
les	le:PRON	PRON
croisées	croiser	VERB
;	;	PUNCTclause
Tarragone	Tarragone	PROPN
violée	violer	VERB
,	,	PUNCTclause
les	le	DET
cheveux	cheveu	NOUN
épars	épars	ADJ
,	,	PUNCTclause
à	à	ADP
demi	demi	ADJ
nue	nue	NOUN
,	,	PUNCTclause
ses	son	DET
rues	rue	NOUN
flamboyantes	flamboyant	ADJ
,	,	PUNCTclause
inondées	inonder	VERB
de	de	ADP
soldats	soldat	NOUN
français	français	ADJ
tués	tuer	VERB
ou	ou	CCONJ
tuant	tuer	VERB
,	,	PUNCTclause
valait	valoir	VERB
bien	bien	ADV
un	un	DET
regard	regard	NOUN
,	,	PUNCTclause
le	le	DET
regard	regard	NOUN
de	de	ADP
une	un	DET
Espagnole	Espagnole	PROPN
intrépide	intrépide	ADJ
.	.	PUNCTsent
ne	ne	ADV
était	être	AUX
ce	ce	PRON
pas	pas	ADV
le	le	DET
combat	combat	NOUN
de	de	ADP
taureaux	taureau	NOUN
agrandi	agrandir	VERB
?	?	PUNCTsent
Montefiore	Montefiore	PROPN
oublia	oublier	VERB
le	le	DET
pillage	pillage	NOUN
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
entendit	entendre	VERB
plus	plus	ADV
,	,	PUNCTclause
pendant	pendant	ADP
un	un	DET
moment	moment	NOUN
,	,	PUNCTclause
ni	ni	CCONJ
les	le	DET
cris	cri	NOUN
,	,	PUNCTclause
ni	ni	CCONJ
la	le	DET
mousquetade	mousquetade	NOUN
,	,	PUNCTclause
ni	ni	CCONJ
les	le	DET
grondements	grondement	NOUN
de	de	ADP
l'	le	DET
artillerie	artillerie	NOUN
.	.	PUNCTsent
Le	le	DET
profil	profil	NOUN
de	de	ADP
cette	ce	DET
Espagnole	Espagnole	PROPN
était	être	AUX
ce	ce	PRON
que	que	SCONJ
il	il	PRON
avait	avoir	AUX
vu	voir	VERB
de plus	de plus	ADV
divinement	divinement	ADV
délicieux	délicieux	ADJ
,	,	PUNCTclause
lui	lui	PRON
,	,	PUNCTclause
libertin	libertin	NOUN
de	de	ADP
Italie	Italie	PROPN
,	,	PUNCTclause
lui	lui	PRON
lassé	lasser	VERB
de	de	ADP
Italiennes	Italiennes	PROPN
,	,	PUNCTclause
lassé	lasser	VERB
de	de	ADP
femmes	femme	NOUN
,	,	PUNCTclause
et	et	CCONJ
rêvant	rêver	VERB
une	un	DET
femme	femme	NOUN
impossible	impossible	ADJ
,	,	PUNCTclause
parce que	parce que	SCONJ
il	il	PRON
était	être	AUX
las	las	ADJ
des	un	ADP_DET
femmes	femme	NOUN
.	.	PUNCTsent
Il	il	PRON
put	pouvoir	VERB
encore	encore	ADV
tressaillir	tressaillir	VERB
,	,	PUNCTclause
lui	lui	PRON
,	,	PUNCTclause
le	le	DET
débauché	débauché	NOUN
,	,	PUNCTclause
qui	qui	PRON
avait	avoir	AUX
gaspillé	gaspiller	VERB
sa	son	DET
fortune	fortune	NOUN
pour	pour	ADP
réaliser	réaliser	VERB
les	le	DET
mille	mille	NUM
folies	folie	NOUN
,	,	PUNCTclause
les	le	DET
mille	mille	NUM
passions	passion	NOUN
de	de	ADP
un	un	DET
homme	homme	NOUN
jeune	jeune	ADJ
,	,	PUNCTclause
blasé	blaser	VERB
;	;	PUNCTclause
le	le	DET
plus	plus	ADV
abominable	abominable	ADJ
monstre	monstre	NOUN
que	que	SCONJ
puisse	pouvoir	VERB
engendrer	engendrer	VERB
notre	notre	DET
société	société	NOUN
.	.	PUNCTsent
Il	il	PRON
lui	lui	PRON
passa	passer	VERB
par	par	ADP
la	le	DET
tête	tête	NOUN
une	un	DET
bonne	bon	ADJ
idée	idée	NOUN
que	que	SCONJ
lui	lui	PRON
inspira	inspirer	VERB
sans doute	sans doute	ADV
le	le	DET
coup de fusil	coup de fusil	NOUN
du	du	ADP_DET
boutiquier	boutiquier	NOUN
patriote	patriote	ADJ
;	;	PUNCTclause
ce	ce	DET
fut	être	AUX
de	de	ADP
mettre	mettre	VERB
le	le	DET
feu	feu	NOUN
à	à	ADP
la	le	DET
maison	maison	NOUN
.	.	PUNCTsent
Mais	mais	CCONJ
il	il	PRON
se	se	PRON
trouvait	trouver	VERB
seul	seul	ADJ
,	,	PUNCTclause
sans	sans	ADP
moyens	moyen	NOUN
de	de	ADP
action	action	NOUN
;	;	PUNCTclause
le	le	DET
centre	centre	NOUN
de	de	ADP
la	le	DET
bataille	bataille	NOUN
était	être	VERB
sur	sur	ADP
la	le	DET
grande	grand	ADJ
place	place	NOUN
où	où	PRON
quelques	quelque	DET
entêtés	entêter	VERB
se	se	PRON
défendaient	défendre	VERB
encore	encore	ADV
.	.	PUNCTsent
D'ailleurs	d'ailleurs	ADV
,	,	PUNCTclause
il	il	PRON
lui	lui	PRON
survint	survenir	VERB
une	un	DET
meilleure	meilleur	ADJ
idée	idée	NOUN
.	.	PUNCTsent
Diard	Diard	PROPN
sortit	sortir	VERB
du	du	ADP_DET
couvent	couvent	NOUN
,	,	PUNCTclause
Montefiore	Montefiore	PROPN
ne	ne	ADV
lui	lui	PRON
dit	dire	VERB
rien	rien	PRON
de	de	ADP
sa	son	DET
découverte	découverte	NOUN
,	,	PUNCTclause
et	et	CCONJ
alla	aller	VERB
faire	faire	VERB
plusieurs	plusieurs	DET
courses	course	NOUN
avec	avec	ADP
lui	lui	PRON
dans	dans	ADP
la	le	DET
ville	ville	NOUN
.	.	PUNCTsent
Mais	mais	CCONJ
,	,	PUNCTclause
le	le	DET
lendemain	lendemain	NOUN
,	,	PUNCTclause
le	le	DET
capitaine	capitaine	NOUN
italien	italien	ADJ
fut	être	AUX
militairement	militairement	ADV
logé	loger	VERB
chez	chez	ADP
le	le	DET
marchand	marchand	NOUN
de	de	ADP
draperies	draperie	NOUN
.	.	PUNCTsent
ne	ne	ADV
était	être	AUX
ce	ce	PRON
pas	pas	ADV
la	le	DET
demeure	demeure	NOUN
naturelle	naturel	ADJ
de	de	ADP
un	un	DET
capitaine	capitaine	NOUN
de	de	ADP
habillement	habillement	NOUN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
La	le	DET
maison	maison	NOUN
de	de	ADP
ce	ce	DET
bon	bon	ADJ
Espagnol	espagnol	NOUN
était	être	AUX
composée	composer	VERB
au	au	ADP_DET
rez-de-chaussée	rez-de-chaussée	NOUN
de	de	ADP
une	un	DET
vaste	vaste	ADJ
boutique	boutique	NOUN
sombre	sombre	ADJ
,	,	PUNCTclause
extérieurement	extérieurement	ADV
armée	armer	VERB
de	de	ADP
gros	gros	ADJ
barreaux	barreau	NOUN
en	en	ADP
fer	fer	NOUN
,	,	PUNCTclause
comme	comme	ADP
le	le	DET
sont	être	AUX
à	à	ADP
Paris	Paris	PROPN
les	le	DET
vieux	vieux	ADJ
magasins	magasin	NOUN
de	de	ADP
la	le	DET
rue	rue	NOUN
des	un	ADP_DET
Lombards	Lombards	PROPN
.	.	PUNCTsent
Cette	ce	DET
boutique	boutique	NOUN
communiquait	communiquer	VERB
avec	avec	ADP
un	un	DET
parloir	parloir	NOUN
éclairé	éclairer	VERB
par	par	ADP
une	un	DET
cour	cour	NOUN
intérieure	intérieur	ADJ
,	,	PUNCTclause
grande	grand	ADJ
chambre	chambre	NOUN
où	où	PRON
respirait	respirer	VERB
tout	tout	ADV
l'	le	DET
esprit	esprit	NOUN
du	du	ADP_DET
Moyen-Âge	Moyen-Âge	NOUN
:	:	PUNCTclause
vieux	vieux	ADJ
tableaux	tableau	NOUN
enfumés	enfumer	VERB
,	,	PUNCTclause
vieilles	vieux	ADJ
tapisseries	tapisserie	NOUN
,	,	PUNCTclause
antique	antique	ADJ
brazero	brazero	NOUN
,	,	PUNCTclause
le	le	DET
chapeau	chapeau	NOUN
à	à	ADP
plumes	plume	NOUN
suspendu	suspendre	VERB
à	à	ADP
un	un	DET
clou	clou	NOUN
,	,	PUNCTclause
le	le	DET
fusil	fusil	NOUN
des	un	ADP_DET
guérillas	guérilla	NOUN
et	et	CCONJ
le	le	DET
manteau	manteau	NOUN
de	de	ADP
Bartholo	Bartholo	PROPN
.	.	PUNCTsent
La	le	DET
cuisine	cuisine	NOUN
attenait	attenait	VERB
à	à	ADP
ce	ce	DET
lieu	lieu	NOUN
de	de	ADP
réunion	réunion	NOUN
,	,	PUNCTclause
à	à	ADP
cette	ce	DET
pièce	pièce	NOUN
unique	unique	ADJ
où	où	PRON
l'on	on	PRON
mangeait	manger	VERB
,	,	PUNCTclause
où	où	PRON
l'on	on	PRON
se	se	PRON
réchauffait	réchauffer	VERB
à	à	ADP
la	le	DET
sourde	sourd	ADJ
lueur	lueur	NOUN
du	du	ADP_DET
brasier	brasier	NOUN
,	,	PUNCTclause
en	en	ADP
fumant	fumer	VERB
des	un	DET
cigares	cigare	NOUN
,	,	PUNCTclause
en	en	ADP
discourant	discourir	VERB
pour	pour	ADP
animer	animer	VERB
les	le	DET
cœurs	cœur	NOUN
à	à	ADP
la	le	DET
haine	haine	NOUN
contre	contre	ADP
les	le	DET
Français	français	NOUN
.	.	PUNCTsent
Des	un	ADP_DET
brocs	broc	NOUN
de	de	ADP
argent	argent	NOUN
,	,	PUNCTclause
de	de	ADP
la	le	DET
vaisselle	vaisselle	NOUN
précieuse	précieux	ADJ
,	,	PUNCTclause
ornaient	orner	VERB
une	un	DET
crédence	crédence	NOUN
,	,	PUNCTclause
à	à	ADP
la	le	DET
mode	mode	NOUN
ancienne	ancien	ADJ
.	.	PUNCTsent
Mais	mais	CCONJ
le	le	DET
jour	jour	NOUN
,	,	PUNCTclause
parcimonieusement	parcimonieusement	ADV
distribué	distribuer	VERB
,	,	PUNCTclause
ne	ne	ADV
laissait	laisser	VERB
briller	briller	VERB
que	que	SCONJ
faiblement	faiblement	ADV
les	le	DET
objets	objet	NOUN
éclatants	éclatant	ADJ
;	;	PUNCTclause
et	et	CCONJ
,	,	PUNCTclause
comme	comme	SCONJ
dans	dans	ADP
un	un	DET
tableau	tableau	NOUN
de	de	ADP
l'	le	DET
école	école	NOUN
hollandaise	hollandais	ADJ
,	,	PUNCTclause
là	là	ADV
tout	tout	ADJ
devenait	devenir	VERB
brun	brun	NOUN
,	,	PUNCTclause
même	même	ADV
les	le	DET
figures	figure	NOUN
.	.	PUNCTsent
Entre	entre	ADP
