# columns = TERM LEMMA POS
# identifier = balzac1837FC25
# creator = Balzac, Honoré de
# created = 1837
# modified = 1844
# title = La Messe de l’athée. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
bataillon	bataillon	NOUN
de	de	ADP
pygmées	pygmée	NOUN
,	,	PUNCTclause
vous	vous	PRON
rassemblez	rassembler	VERB
en	en	ADP
vous	vous	PRON
des	un	ADP_DET
forces	force	NOUN
supérieures	supérieur	ADJ
,	,	PUNCTclause
vos	vos	DET
meilleurs	meilleur	ADJ
amis	ami	NOUN
se	se	PRON
écrieront	écrier	VERB
que	que	SCONJ
vous	vous	PRON
voulez	vouloir	VERB
tout	tout	ADV
dévorer	dévorer	VERB
,	,	PUNCTclause
que	que	SCONJ
vous	vous	PRON
avez	avoir	VERB
la	le	DET
prétention	prétention	NOUN
de	de	ADP
dominer	dominer	VERB
,	,	PUNCTclause
de	de	ADP
tyranniser	tyranniser	VERB
.	.	PUNCTsent
Enfin	enfin	ADV
vos	vos	DET
qualités	qualité	NOUN
deviendront	devenir	VERB
des	un	DET
défauts	défaut	NOUN
,	,	PUNCTclause
vos	vos	DET
défauts	défaut	NOUN
deviendront	devenir	VERB
des	un	DET
vices	vice	NOUN
,	,	PUNCTclause
et	et	CCONJ
vos	vos	DET
vertus	vertu	NOUN
seront	être	AUX
des	un	DET
crimes	crime	NOUN
.	.	PUNCTsent
Si	si	SCONJ
vous	vous	PRON
avez	avoir	AUX
sauvé	sauver	VERB
quelqu'un	quelqu'un	PRON
,	,	PUNCTclause
vous	vous	PRON
l'	le:PRON	PRON
aurez	avoir	VERB
tué	tuer	VERB
;	;	PUNCTclause
si	si	SCONJ
votre	votre	DET
malade	malade	NOUN
reparaît	reparaître	VERB
,	,	PUNCTclause
il	il	PRON
sera	être	AUX
constant	constant	ADJ
que	que	SCONJ
vous	vous	PRON
aurez	avoir	VERB
assuré	assurer	VERB
le	le	DET
présent	présent	NOUN
aux dépens de	aux dépens de	ADP
l'	le	DET
avenir	avenir	NOUN
;	;	PUNCTclause
si	si	SCONJ
il	il	PRON
ne	ne	ADV
est	être	AUX
pas	pas	ADV
mort	mourir	VERB
,	,	PUNCTclause
il	il	PRON
mourra	mourir	VERB
.	.	PUNCTsent
Bronchez	broncher	VERB
,	,	PUNCTclause
vous	vous	PRON
serez	être	AUX
tombé	tomber	VERB
!	!	PUNCTsent
Inventez	inventer	VERB
quoi que	quoi que	SCONJ
ce	ce	PRON
soit	être	AUX
,	,	PUNCTclause
réclamez	réclamer	VERB
vos	vos	DET
droits	droit	NOUN
,	,	PUNCTclause
vous	vous	PRON
serez	être	AUX
un	un	DET
homme	homme	NOUN
difficultueux	difficultueux	ADJ
,	,	PUNCTclause
un	un	DET
homme	homme	NOUN
fin	fin	NOUN
,	,	PUNCTclause
qui	qui	PRON
ne	ne	ADV
veut	vouloir	VERB
pas	pas	ADV
laisser	laisser	VERB
arriver	arriver	VERB
les	le	DET
jeunes	jeune	ADJ
gens	gens	NOUN
.	.	PUNCTsent
Ainsi	ainsi	ADV
,	,	PUNCTclause
mon	mon	DET
cher	cher	ADJ
,	,	PUNCTclause
si	si	SCONJ
je	je	PRON
ne	ne	ADV
crois	croire	VERB
pas	pas	ADV
en	en	ADP
Dieu	Dieu	PROPN
,	,	PUNCTclause
je	je	PRON
crois	croire	VERB
encore	encore	ADV
moins	moins	ADV
à	à	ADP
l'	le	DET
homme	homme	NOUN
.	.	PUNCTsent
Ne	ne	ADV
connaissez	connaître	VERB
vous	vous	PRON
pas	pas	ADV
en	en	PRON
moi	moi	PRON
un	un	DET
Desplein	Desplein	PROPN
entièrement	entièrement	ADV
différent	différent	ADJ
du	du	ADP_DET
Desplein	Desplein	PROPN
de	de	ADP
qui	qui	PRON
chacun	chacun	PRON
médit	médire	VERB
?	?	PUNCTsent
Mais	mais	CCONJ
ne	ne	ADV
fouillons	fouiller	VERB
pas	pas	ADV
dans	dans	ADP
ce	ce	DET
tas	tas	NOUN
de	de	ADP
boue	boue	NOUN
.	.	PUNCTsent
Donc	donc	ADV
,	,	PUNCTclause
je	je	PRON
habitais	habiter	VERB
cette	ce	DET
maison	maison	NOUN
,	,	PUNCTclause
je	je	PRON
étais	être	VERB
à	à	ADP
travailler	travailler	VERB
pour	pour	ADP
pouvoir	pouvoir	VERB
passer	passer	VERB
mon	mon	DET
premier	premier	ADJ
examen	examen	NOUN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
ne	ne	ADV
avais	avoir	AUX
pas	pas	ADV
un	un	DET
liard	liard	NOUN
.	.	PUNCTsent
Vous	vous	PRON
savez	savoir	VERB
!	!	PUNCTsent
je	je	PRON
étais	être	AUX
arrivé	arriver	VERB
à	à	ADP
l'une	l'une	PRON
de	de	ADP
ces	ce	DET
dernières	dernier	ADJ
extrémités	extrémité	NOUN
où	où	PRON
l'on	on	PRON
se	se	PRON
dit	dire	VERB
:	:	PUNCTclause
Je	je	PRON
me	me	PRON
engagerai	engager	VERB
!	!	PUNCTsent
je	je	PRON
avais	avoir	AUX
un	un	DET
espoir	espoir	NOUN
.	.	PUNCTsent
je	je	PRON
attendais	attendre	VERB
de	de	ADP
mon	mon	DET
pays	pays	NOUN
une	un	DET
malle	malle	NOUN
pleine	plein	ADJ
de	de	ADP
linge	linge	NOUN
,	,	PUNCTclause
un	un	DET
présent	présent	NOUN
de	de	ADP
ces	ce	DET
vieilles	vieux	ADJ
tantes	tante	NOUN
qui	qui	PRON
,	,	PUNCTclause
ne	ne	ADV
connaissant	connaître	VERB
rien	rien	PRON
de	de	ADP
Paris	Paris	PROPN
,	,	PUNCTclause
pensent	penser	VERB
à	à	ADP
vos	vos	DET
chemises	chemise	NOUN
,	,	PUNCTclause
en	en	ADP
se	se	PRON
imaginant	imaginer	VERB
que	que	SCONJ
avec	avec	ADP
trente	trente	NUM
francs	franc	NOUN
par	par	ADP
mois	mois	NOUN
leur	leur	DET
neveu	neveu	NOUN
mange	manger	VERB
des	un	DET
ortolans	ortolan	NOUN
.	.	PUNCTsent
La	le	DET
malle	malle	NOUN
arriva	arriver	VERB
pendant que	pendant que	SCONJ
je	je	PRON
étais	être	VERB
à	à	ADP
l'	le	DET
École	École	NOUN
:	:	PUNCTclause
elle	elle	PRON
avait	avoir	AUX
coûté	coûter	VERB
quarante	quarante	NUM
francs	franc	NOUN
de	de	ADP
port	port	NOUN
;	;	PUNCTclause
le	le	DET
portier	portier	NOUN
,	,	PUNCTclause
un	un	DET
cordonnier	cordonnier	NOUN
allemand	allemand	ADJ
logé	loger	VERB
dans	dans	ADP
une	un	DET
soupente	soupente	NOUN
,	,	PUNCTclause
les	le	DET
avait	avoir	AUX
payés	payer	VERB
et	et	CCONJ
gardait	garder	VERB
la	le	DET
malle	malle	NOUN
.	.	PUNCTsent
Je	je	PRON
me	me	PRON
suis	être	AUX
promené	promener	VERB
dans	dans	ADP
la	le	DET
rue	rue	NOUN
des	un	ADP_DET
Fossés-Saint-Germain-des-Prés	Fossés-Saint-Germain-des-Prés	PROPN
et	et	CCONJ
dans	dans	ADP
la	le	DET
rue	rue	NOUN
de	de	ADP
l'	le	DET
École-de-Médecine	École-de-Médecine	PROPN
,	,	PUNCTclause
sans	sans	ADP
pouvoir	pouvoir	VERB
inventer	inventer	VERB
un	un	DET
stratagème	stratagème	NOUN
qui	qui	PRON
me	me	PRON
livrât	livrer	VERB
ma	mon	DET
malle	malle	NOUN
sans	sans	ADP
être	être	AUX
obligé	obliger	VERB
de	de	ADP
donner	donner	VERB
les	le	DET
quarante	quarante	NUM
francs	franc	NOUN
que	que	PRON
je	je	PRON
aurais	avoir	AUX
naturellement	naturellement	ADV
payés	payer	VERB
après	après	ADP
avoir	avoir	AUX
vendu	vendre	VERB
le	le	DET
linge	linge	NOUN
.	.	PUNCTsent
Ma	mon	DET
stupidité	stupidité	NOUN
me	me	PRON
fit	faire	AUX
deviner	deviner	VERB
que	que	SCONJ
je	je	PRON
ne	ne	ADV
avais	avoir	AUX
pas	pas	ADV
d'autre	d'autre	DET
vocation	vocation	NOUN
que	que	SCONJ
la	le	DET
chirurgie	chirurgie	NOUN
.	.	PUNCTsent
Mon	mon	DET
cher	cher	ADJ
,	,	PUNCTclause
les	le	DET
âmes	âme	NOUN
délicates	délicat	ADJ
,	,	PUNCTclause
dont	dont	PRON
la	le	DET
force	force	NOUN
se	se	PRON
exerce	exercer	VERB
dans	dans	ADP
une	un	DET
sphère	sphère	NOUN
élevée	élevé	ADJ
,	,	PUNCTclause
manquent	manquer	VERB
de	de	ADP
cet	ce	DET
esprit	esprit	NOUN
de	de	ADP
intrigue	intrigue	NOUN
,	,	PUNCTclause
fertile	fertile	ADJ
en	en	ADP
ressources	ressource	NOUN
,	,	PUNCTclause
en	en	ADP
combinaisons	combinaison	NOUN
;	;	PUNCTclause
leur	leur	DET
génie	génie	NOUN
,	,	PUNCTclause
à	à	ADP
elles	elles	PRON
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
le	le	DET
hasard	hasard	NOUN
:	:	PUNCTclause
elles	elles	PRON
ne	ne	ADV
cherchent	chercher	VERB
pas	pas	ADV
,	,	PUNCTclause
elles	elles	PRON
rencontrent	rencontrer	VERB
.	.	PUNCTsent
Enfin	enfin	ADV
,	,	PUNCTclause
je	je	PRON
revins	revenir	VERB
à	à	ADP
la	le	DET
nuit	nuit	NOUN
,	,	PUNCTclause
au moment où	au moment où	ADP
rentrait	rentrer	VERB
mon	mon	DET
voisin	voisin	NOUN
,	,	PUNCTclause
un	un	DET
porteur	porteur	NOUN
de	de	ADP
eau	eau	NOUN
nommé	nommer	VERB
Bourgeat	Bourgeat	NOUN
,	,	PUNCTclause
un	un	DET
homme	homme	NOUN
de	de	ADP
Saint-Flour	Saint-Flour	PROPN
.	.	PUNCTsent
Nous	nous	PRON
nous	nous	PRON
connaissions	connaître	VERB
comme	comme	ADP
se	se	PRON
connaissent	connaître	VERB
deux	deux	NUM
locataires	locataire	NOUN
qui	qui	PRON
ont	avoir	AUX
chacun	chacun	PRON
leur	leur	DET
chambre	chambre	NOUN
sur	sur	ADP
le	le	DET
même	même	ADJ
carré	carré	NOUN
,	,	PUNCTclause
qui	qui	PRON
se	se	PRON
entendent	entendre	VERB
dormant	dormir	VERB
,	,	PUNCTclause
toussant	tousser	VERB
,	,	PUNCTclause
se	se	PRON
habillant	habiller	VERB
,	,	PUNCTclause
et	et	CCONJ
qui	qui	PRON
finissent	finir	VERB
par	par	ADP
se	se	PRON
habituer	habituer	VERB
l'un	l'un	PRON
à	à	ADP
l'autre	l'autre	PRON
.	.	PUNCTsent
Mon	mon	DET
voisin	voisin	NOUN
me	me	PRON
apprit	apprendre	VERB
que	que	SCONJ
le	le	DET
propriétaire	propriétaire	NOUN
,	,	PUNCTclause
auquel	auquel	ADP_PRON
je	je	PRON
devais	devoir	VERB
trois	trois	NUM
termes	terme	NOUN
,	,	PUNCTclause
me	me	PRON
avait	avoir	AUX
mis	mettre	VERB
à	à	ADP
la	le	DET
porte	porte	NOUN
:	:	PUNCTclause
il	il	PRON
me	me	PRON
faudrait	falloir	VERB
déguerpir	déguerpir	VERB
le	le	DET
lendemain	lendemain	NOUN
.	.	PUNCTsent
Lui-même	lui-même	PRON
était	être	AUX
chassé	chasser	VERB
à cause de	à cause de	ADP
sa	son	DET
profession	profession	NOUN
.	.	PUNCTsent
Je	je	PRON
passai	passer	VERB
la	le	DET
nuit	nuit	NOUN
la	le	DET
plus	plus	ADV
douloureuse	douloureux	ADJ
de	de	ADP
ma	mon	DET
vie	vie	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
Où	où	PRON
prendre	prendre	VERB
un	un	DET
commissionnaire	commissionnaire	NOUN
pour	pour	ADP
emporter	emporter	VERB
mon	mon	DET
pauvre	pauvre	NOUN
ménage	ménager	VERB
,	,	PUNCTclause
mes	mon	DET
livres	livre	NOUN
?	?	PUNCTsent
comment	comment	ADV
payer	payer	VERB
le	le	DET
commissionnaire	commissionnaire	NOUN
et	et	CCONJ
le	le	DET
portier	portier	NOUN
?	?	PUNCTsent
où	où	PRON
aller	aller	VERB
?	?	PUNCTsent
Ces	ce	DET
questions	question	NOUN
insolubles	insoluble	ADJ
,	,	PUNCTclause
je	je	PRON
les	le:PRON	PRON
répétais	répéter	VERB
dans	dans	ADP
les	le	DET
larmes	larme	NOUN
,	,	PUNCTclause
comme	comme	ADP
les	le	DET
fous	fou	NOUN
redisent	redire	VERB
leurs	leur	DET
refrains	refrain	NOUN
.	.	PUNCTsent
Je	je	PRON
dormis	dormir	VERB
.	.	PUNCTsent
La	le	DET
misère	misère	NOUN
a	avoir	VERB
pour	pour	ADP
elle	elle	PRON
un	un	DET
divin	divin	ADJ
sommeil	sommeil	NOUN
plein	plein	ADJ
de	de	ADP
beaux	beau	ADJ
rêves	rêve	NOUN
.	.	PUNCTsent
Le	le	DET
lendemain	lendemain	NOUN
matin	matin	NOUN
,	,	PUNCTclause
au moment où	au moment où	ADP
je	je	PRON
mangeais	manger	VERB
mon	mon	DET
écuellée	écuellée	NOUN
de	de	ADP
pain	pain	NOUN
émietté	émietter	VERB
dans	dans	ADP
mon	mon	DET
lait	lait	NOUN
,	,	PUNCTclause
Bourgeat	Bourgeat	PROPN
entre	entrer	VERB
et	et	CCONJ
me	me	PRON
dit	dire	VERB
en	en	ADP
mauvais	mauvais	ADJ
français	français	NOUN
:	:	PUNCTclause
«	«	PUNCTsent
Monchieur	Monchieur	PROPN
l'	le	DET
étudiant	étudiant	NOUN
,	,	PUNCTclause
che	che	NOUN
chuis	chuis	ADP
un	un	DET
pauvre	pauvre	NOUN
homme	homme	NOUN
,	,	PUNCTclause
enfant	enfant	NOUN
trouvé	trouver	VERB
de	de	ADP
l'	le	DET
hospital	hospital	NOUN
de	de	ADP
Chain-Flour	Chain-Flour	PROPN
,	,	PUNCTclause
chans	chans	NOUN
père	père	NOUN
ni	ni	CCONJ
mère	mère	NOUN
,	,	PUNCTclause
et	et	CCONJ
qui	qui	PRON
ne	ne	ADV
chuis	chuis	VERB
pas	pas	ADV
achez	achez	VERB
riche	riche	ADJ
pour	pour	ADP
me	me	PRON
marier	marier	VERB
.	.	PUNCTsent
Vous	vous	PRON
ne	ne	ADV
êtes	être	AUX
pas	pas	ADV
non	non	ADV
plus	plus	ADV
fertile	fertile	ADJ
en	en	ADP
parents	parent	NOUN
,	,	PUNCTclause
ni	ni	CCONJ
garni	garnir	VERB
de	de	ADP
che	che	NOUN
qui	qui	PRON
che	che	VERB
compte	compte	NOUN
?	?	PUNCTsent
Écoutez	écouter	VERB
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
en bas	en bas	ADV
une	un	DET
charrette	charrette	NOUN
à	à	ADP
bras	bras	NOUN
que	que	SCONJ
je	je	PRON
ai	avoir	AUX
louée	louer	VERB
à	à	ADP
deux	deux	NUM
chous	chous	NOUN
l'	le	DET
heure	heure	NOUN
,	,	PUNCTclause
toutes	tout	ADJ
nos	nos	DET
affaires	affaire	NOUN
peuvent	pouvoir	VERB
y	y	PRON
tenir	tenir	VERB
;	;	PUNCTclause
si	si	SCONJ
vous	vous	PRON
voulez	vouloir	VERB
,	,	PUNCTclause
nous	nous	PRON
chercherons	chercher	VERB
à	à	ADP
nous	nous	PRON
loger	loger	VERB
de	de	ADP
compagnie	compagnie	NOUN
,	,	PUNCTclause
puisque	puisque	SCONJ
nous	nous	PRON
chommes	chommes	PRON
chassés	chasser	VERB
d'ici	d'ici	ADV
.	.	PUNCTsent
Che	Che	PROPN
ne	ne	ADV
est	être	AUX
pas	pas	ADV
après	après	ADP
tout	tout	ADV
le	le	DET
paradis	paradis	NOUN
terrestre	terrestre	ADJ
.	.	PUNCTsent
—	—	PUNCTclause
Je	je	PRON
le	le:PRON	PRON
sais	savoir	VERB
bien	bien	ADV
,	,	PUNCTclause
lui	lui	PRON
dis	dire	VERB
je	je	PRON
,	,	PUNCTclause
mon	mon	DET
brave	brave	ADJ
Bourgeat	Bourgeat	NOUN
.	.	PUNCTsent
Mais	mais	CCONJ
je	je	PRON
suis	être	AUX
bien	bien	ADV
embarrassé	embarrassé	ADJ
,	,	PUNCTclause
je	je	PRON
ai	avoir	AUX
en bas	en bas	ADV
une	un	DET
malle	malle	NOUN
qui	qui	PRON
contient	contenir	VERB
pour	pour	ADP
cent	cent	NUM
écus	écu	NOUN
de	de	ADP
linge	linge	NOUN
,	,	PUNCTclause
avec	avec	ADP
lequel	lequel	PRON
je	je	PRON
pourrais	pouvoir	VERB
payer	payer	VERB
le	le	DET
propriétaire	propriétaire	NOUN
et	et	CCONJ
ce	ce	PRON
que	que	PRON
je	je	PRON
dois	devoir	VERB
au	au	ADP_DET
portier	portier	NOUN
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
ne	ne	ADV
ai	avoir	VERB
pas	pas	ADV
cent	cent	NUM
sous	sou	NOUN
.	.	PUNCTsent
—	—	PUNCTclause
Bah	bah	INTJ
!	!	PUNCTsent
je	je	PRON
ai	avoir	VERB
quelques	quelque	DET
monnerons	monnerons	NOUN
,	,	PUNCTclause
me	me	PRON
répondit	répondre	VERB
joyeusement	joyeusement	ADV
Bourgeat	Bourgeat	PROPN
en	en	ADP
me	me	PRON
montrant	montrer	VERB
une	un	DET
vieille	vieux	ADJ
bourse	bourse	NOUN
en	en	ADP
cuir	cuir	NOUN
crasseux	crasseux	ADJ
.	.	PUNCTsent
Gardez	garder	VERB
vostre	vostre	NOUN
linge	linge	NOUN
.	.	PUNCTsent
»	»	PUNCTclause
Bourgeat	Bourgeat	PROPN
paya	payer	VERB
mes	mon	DET
trois	trois	NUM
termes	terme	NOUN
,	,	PUNCTclause
les siens	les siens	PRON
,	,	PUNCTclause
et	et	CCONJ
solda	solder	VERB
le	le	DET
portier	portier	NOUN
.	.	PUNCTsent
Puis	puis	CCONJ
,	,	PUNCTclause
il	il	PRON
mit	mettre	VERB
nos	nos	DET
meubles	meuble	NOUN
,	,	PUNCTclause
mon	mon	DET
linge	linge	NOUN
dans	dans	ADP
sa	son	DET
charrette	charrette	NOUN
,	,	PUNCTclause
et	et	CCONJ
la	le	DET
traîna	traîner	VERB
par	par	ADP
les	le	DET
rues	rue	NOUN
en	en	ADP
se	se	PRON
arrêtant	arrêter	VERB
devant	devant	ADP
chaque	chaque	DET
maison	maison	NOUN
où	où	PRON
pendait	pendre	VERB
un	un	DET
écriteau	écriteau	NOUN
.	.	PUNCTsent
Moi	moi	PRON
,	,	PUNCTclause
je	je	PRON
montais	monter	VERB
pour	pour	ADP
aller	aller	VERB
voir	voir	VERB
si	si	SCONJ
le	le	DET
local	local	NOUN
à	à	ADP
louer	louer	VERB
pouvait	pouvoir	VERB
nous	nous	PRON
convenir	convenir	VERB
.	.	PUNCTsent
À	à	ADP
midi	midi	NOUN
nous	nous	PRON
errions	errer	VERB
encore	encore	ADV
dans	dans	ADP
le	le	DET
quartier	quartier	NOUN
latin	latin	ADJ
sans	sans	ADP
y	y	PRON
avoir	avoir	VERB
rien	rien	PRON
trouvé	trouver	VERB
.	.	PUNCTsent
Le	le	DET
prix	prix	NOUN
était	être	AUX
un	un	DET
grand	grand	ADJ
obstacle	obstacle	NOUN
.	.	PUNCTsent
Bourgeat	Bourgeat	PROPN
me	me	PRON
proposa	proposer	VERB
de	de	ADP
déjeuner	déjeuner	NOUN
chez	chez	ADP
un	un	DET
marchands de vin	marchands de vin	NOUN
,	,	PUNCTclause
à	à	ADP
la	le	DET
porte	porte	NOUN
duquel	duquel	ADP_PRON
nous	nous	PRON
laissâmes	laisser	VERB
la	le	DET
charrette	charrette	NOUN
.	.	PUNCTsent
Vers	vers	ADP
le	le	DET
soir	soir	NOUN
,	,	PUNCTclause
je	je	PRON
découvris	découvrir	VERB
dans	dans	ADP
la	le	DET
cour	cour	NOUN
de	de	ADP
Rohan	Rohan	PROPN
,	,	PUNCTclause
passage	passage	NOUN
du	du	ADP_DET
Commerce	Commerce	NOUN
,	,	PUNCTclause
en haut	en haut	ADV
de	de	ADP
une	un	DET
maison	maison	NOUN
,	,	PUNCTclause
sous	sous	ADP
les	le	DET
toits	toit	NOUN
,	,	PUNCTclause
deux	deux	NUM
chambres	chambre	NOUN
séparées	séparer	VERB
par	par	ADP
l'	le	DET
escalier	escalier	NOUN
.	.	PUNCTsent
Nous	nous	PRON
eûmes	avoir	VERB
chacun	chacun	PRON
pour	pour	ADP
soixante	soixante	NUM
francs	franc	NOUN
de	de	ADP
loyer	loyer	NOUN
par	par	ADP
an	an	NOUN
.	.	PUNCTsent
Nous	nous	PRON
voilà	voilà	ADP
casés	caser	VERB
,	,	PUNCTclause
moi	moi	PRON
et	et	CCONJ
mon	mon	DET
humble	humble	ADJ
ami	ami	NOUN
.	.	PUNCTsent
Nous	nous	PRON
dînâmes	dîner	VERB
ensemble	ensemble	ADV
.	.	PUNCTsent
Bourgeat	Bourgeat	PROPN
,	,	PUNCTclause
qui	qui	PRON
gagnait	gagner	VERB
environ	environ	ADV
cinquante	cinquante	NUM
sous	sou	NOUN
par	par	ADP
jour	jour	NOUN
,	,	PUNCTclause
possédait	posséder	VERB
environ	environ	ADV
cent	cent	NUM
écus	écu	NOUN
,	,	PUNCTclause
il	il	PRON
allait	aller	VERB
bientôt	bientôt	ADV
pouvoir	pouvoir	VERB
réaliser	réaliser	VERB
son	son	DET
ambition	ambition	NOUN
en	en	ADP
achetant	acheter	VERB
un	un	DET
tonneau	tonneau	NOUN
et	et	CCONJ
un	un	DET
cheval	cheval	NOUN
.	.	PUNCTsent
En	en	ADP
apprenant	apprendre	VERB
ma	mon	DET
situation	situation	NOUN
,	,	PUNCTclause
car	car	CCONJ
il	il	PRON
me	me	PRON
tira	tirer	VERB
mes	mon	DET
secrets	secret	NOUN
avec	avec	ADP
une	un	DET
profondeur	profondeur	NOUN
matoise	matois	ADJ
et	et	CCONJ
une	un	DET
bonhomie	bonhomie	NOUN
dont	dont	PRON
le	le	DET
souvenir	souvenir	NOUN
me	me	PRON
remue	remuer	VERB
encore	encore	ADV
aujourd'hui	aujourd'hui	ADV
le	le	DET
cœur	cœur	NOUN
,	,	PUNCTclause
il	il	PRON
renonça	renoncer	VERB
pour	pour	ADP
quelque	quelque	DET
temps	temps	NOUN
à	à	ADP
l'	le	DET
ambition	ambition	NOUN
de	de	ADP
toute	tout	ADJ
sa	son	DET
vie	vie	NOUN
:	:	PUNCTclause
Bourgeat	Bourgeat	PROPN
était	être	AUX
marchand	marchand	NOUN
à	à	ADP
la	le	DET
voie	voie	NOUN
depuis	depuis	ADP
vingt-deux	vingt-deux	NUM
ans	an	NOUN
,	,	PUNCTclause
il	il	PRON
sacrifia	sacrifier	VERB
ses	son	DET
cent	cent	NUM
écus	écu	NOUN
à	à	ADP
mon	mon	DET
avenir	avenir	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Ici	ici	ADV
Desplein	Desplein	PROPN
serra	serrer	VERB
violemment	violemment	ADV
le	le	DET
bras	bras	NOUN
de	de	ADP
Bianchon	Bianchon	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
me	me	PRON
donna	donner	VERB
l'	le	DET
argent	argent	NOUN
nécessaire	nécessaire	ADJ
à	à	ADP
mes	mon	DET
examens	examen	NOUN
!	!	PUNCTsent
Cet	ce	DET
homme	homme	NOUN
,	,	PUNCTclause
mon	mon	DET
ami	ami	NOUN
,	,	PUNCTclause
comprit	comprendre	VERB
que	que	SCONJ
je	je	PRON
avais	avoir	VERB
une	un	DET
mission	mission	NOUN
,	,	PUNCTclause
que	que	SCONJ
les	le	DET
besoins	besoin	NOUN
de	de	ADP
mon	mon	DET
intelligence	intelligence	NOUN
passaient	passer	VERB
avant	avant	ADP
les siens	les siens	PRON
.	.	PUNCTsent
Il	il	PRON
se	se	PRON
occupa	occuper	VERB
de	de	ADP
moi	moi	PRON
,	,	PUNCTclause
il	il	PRON
me	me	PRON
appelait	appeler	VERB
son	son	DET
petit	petit	ADJ
,	,	PUNCTclause
il	il	PRON
me	me	PRON
prêta	prêter	VERB
l'	le	DET
argent	argent	NOUN
nécessaire	nécessaire	ADJ
à	à	ADP
mes	mon	DET
achats	achat	NOUN
de	de	ADP
livres	livre	NOUN
,	,	PUNCTclause
il	il	PRON
venait	venir	VERB
quelquefois	quelquefois	ADV
tout	tout	ADV
doucement	doucement	ADV
me	me	PRON
voir	voir	VERB
travaillant	travailler	VERB
;	;	PUNCTclause
enfin	enfin	ADV
il	il	PRON
prit	prendre	VERB
des	un	DET
précautions	précaution	NOUN
maternelles	maternel	ADJ
pour que	pour que	SCONJ
je	je	PRON
substituasse	substituer	VERB
à	à	ADP
la	le	DET
nourriture	nourriture	NOUN
insuffisante	insuffisant	ADJ
et	et	CCONJ
mauvaise	mauvais	ADJ
à	à	ADP
laquelle	laquelle	PRON
je	je	PRON
étais	être	AUX
condamné	condamner	VERB
,	,	PUNCTclause
une	un	DET
nourriture	nourriture	NOUN
saine	sain	ADJ
et	et	CCONJ
abondante	abondant	ADJ
.	.	PUNCTsent
Bourgeat	Bourgeat	PROPN
,	,	PUNCTclause
homme	homme	NOUN
de	de	ADP
environ	environ	ADV
quarante	quarante	NUM
ans	an	NOUN
,	,	PUNCTclause
avait	avoir	AUX
une	un	DET
figure	figure	NOUN
bourgeoise	bourgeois	ADJ
du	du	ADP_DET
Moyen-Âge	Moyen-Âge	NOUN
,	,	PUNCTclause
un	un	DET
front	front	NOUN
bombé	bombé	ADJ
,	,	PUNCTclause
une	un	DET
tête	tête	NOUN
que	que	SCONJ
un	un	DET
peintre	peintre	NOUN
aurait	avoir	AUX
pu	pouvoir	VERB
faire	faire	AUX
poser	poser	VERB
comme	comme	ADP
modèle	modèle	NOUN
pour	pour	ADP
un	un	DET
Lycurgue	Lycurgue	PROPN
.	.	PUNCTsent
Le	le	DET
pauvre	pauvre	NOUN
homme	homme	NOUN
se	se	PRON
sentait	sentir	VERB
le	le	DET
cœur	cœur	NOUN
gros	gros	ADJ
de	de	ADP
affections	affection	NOUN
à	à	ADP
placer	placer	VERB
;	;	PUNCTclause
il	il	PRON
ne	ne	ADV
avait	avoir	AUX
jamais	jamais	ADV
été	être	AUX
aimé	aimer	VERB
que	que	ADV
par	par	ADP
un	un	DET
caniche	caniche	NOUN
mort	mourir	VERB
depuis	depuis	ADP
peu de	peu de	DET
temps	temps	NOUN
,	,	PUNCTclause
et	et	CCONJ
dont	dont	PRON
il	il	PRON
me	me	PRON
parlait	parler	VERB
toujours	toujours	ADV
en	en	ADP
me	me	PRON
demandant	demander	VERB
si	si	SCONJ
je	je	PRON
croyais	croire	VERB
que	que	SCONJ
l'	le	DET
Église	Église	NOUN
consentirait	consentir	VERB
à	à	ADP
dire	dire	VERB
des	un	DET
messes	messe	NOUN
pour	pour	ADP
le	le	DET
repos	repos	NOUN
de	de	ADP
son	son	DET
âme	âme	NOUN
.	.	PUNCTsent
Son	son	DET
chien	chien	NOUN
était	être	AUX
,	,	PUNCTclause
disait	dire	VERB
il	il	PRON
,	,	PUNCTclause
un	un	DET
vrai	vrai	ADJ
chrétien	chrétien	NOUN
,	,	PUNCTclause
qui	qui	PRON
,	,	PUNCTclause
durant	durant	ADP
douze	douze	NUM
années	année	NOUN
,	,	PUNCTclause
l'	le	DET
avait	avoir	AUX
accompagné	accompagner	VERB
à	à	ADP
l'	le	DET
église	église	NOUN
sans	sans	ADP
avoir	avoir	AUX
jamais	jamais	ADV
aboyé	aboyer	VERB
,	,	PUNCTclause
écoutant	écouter	VERB
les	le	DET
orgues	orgue	NOUN
sans	sans	ADP
ouvrir	ouvrir	VERB
la	le	DET
gueule	gueule	NOUN
,	,	PUNCTclause
