# columns = TERM LEMMA POS
# identifier = balzac1832FC11
# creator = Balzac, Honoré de
# created = 1832
# modified = 1842
# title = Madame Firmiani. Études de mœurs. Scènes de la vie privée

↵↵	↵↵	PUNCTstruct
le	le	DET
dévouement	dévouement	NOUN
,	,	PUNCTclause
Dona	Dona	PROPN
Julia	Julia	PROPN
et	et	CCONJ
Haïdée	Haïdée	PROPN
du	du	ADP_DET
Don	Don	PROPN
Juan	Juan	PROPN
de	de	ADP
lord	lord	NOUN
Byron	Byron	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
l'	le	DET
ancien	ancien	ADJ
mousquetaire	mousquetaire	NOUN
demeura	demeurer	VERB
fort	fort	ADV
impertinemment	impertinemment	ADV
le	le	DET
dernier	dernier	ADJ
dans	dans	ADP
le	le	DET
salon	salon	NOUN
de	de	ADP
madame	madame	NOUN
Firmiani	Firmiani	PROPN
qui	qui	PRON
le	le:PRON	PRON
trouva	trouver	VERB
tranquillement	tranquillement	ADV
assis	asseoir	VERB
dans	dans	ADP
un	un	DET
fauteuil	fauteuil	NOUN
,	,	PUNCTclause
et	et	CCONJ
restant	rester	VERB
devant	devant	ADP
elle	elle	PRON
avec	avec	ADP
l'	le	DET
importunité	importunité	NOUN
de	de	ADP
une	un	DET
mouche	mouche	NOUN
que	que	SCONJ
il	il	PRON
faut	falloir	VERB
tuer	tuer	VERB
pour	pour	ADP
se	se	PRON
en	en	ADP
débarrasser	débarrasser	VERB
.	.	PUNCTsent
La	le	DET
pendule	pendule	NOUN
marquait	marquer	VERB
deux	deux	NUM
heures	heure	NOUN
après	après	ADP
minuit	minuit	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Madame	madame	NOUN
,	,	PUNCTclause
dit	dire	VERB
le	le	DET
vieux	vieux	ADJ
gentilhomme	gentilhomme	NOUN
au moment où	au moment où	ADP
madame	madame	NOUN
Firmiani	Firmiani	PROPN
se	se	PRON
leva	lever	VERB
en	en	ADP
espérant	espérer	VERB
faire	faire	AUX
comprendre	comprendre	VERB
à	à	ADP
son	son	DET
hôte	hôte	NOUN
que	que	SCONJ
son	son	DET
bon	bon	ADJ
plaisir	plaisir	NOUN
était	être	AUX
que	que	SCONJ
il	il	PRON
partît	partir	VERB
,	,	PUNCTclause
madame	madame	NOUN
,	,	PUNCTclause
je	je	PRON
suis	être	AUX
l'	le	DET
oncle	oncle	NOUN
de	de	ADP
monsieur	monsieur	NOUN
Octave	Octave	PROPN
de	de	ADP
Camps	Camps	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Madame	madame	NOUN
Firmiani	Firmiani	PROPN
se	se	PRON
assit	asseoir	VERB
promptement	promptement	ADV
et	et	CCONJ
laissa	laisser	VERB
voir	voir	VERB
son	son	DET
émotion	émotion	NOUN
.	.	PUNCTsent
Malgré	malgré	ADP
sa	son	DET
perspicacité	perspicacité	NOUN
,	,	PUNCTclause
le	le	DET
planteur	planteur	NOUN
de	de	ADP
peupliers	peuplier	NOUN
ne	ne	ADV
devina	deviner	VERB
pas	pas	ADV
si	si	SCONJ
elle	elle	PRON
pâlissait	pâlir	VERB
et	et	CCONJ
rougissait	rougir	VERB
de	de	ADP
honte	honte	NOUN
ou	ou	CCONJ
de	de	ADP
plaisir	plaisir	NOUN
.	.	PUNCTsent
Il	il	PRON
est	être	AUX
des	un	DET
plaisirs	plaisir	NOUN
qui	qui	PRON
ne	ne	ADV
vont	aller	VERB
pas	pas	ADV
sans	sans	ADP
un	un	DET
peu de	peu de	DET
pudeur	pudeur	NOUN
effarouchée	effaroucher	VERB
,	,	PUNCTclause
délicieuses	délicieux	ADJ
émotions	émotion	NOUN
que	que	SCONJ
le	le	DET
cœur	cœur	NOUN
le	le	DET
plus	plus	ADV
chaste	chaste	ADJ
voudrait	vouloir	VERB
toujours	toujours	ADV
voiler	voiler	VERB
.	.	PUNCTsent
Plus	plus	ADV
une	un	DET
femme	femme	NOUN
est	être	AUX
délicate	délicat	ADJ
,	,	PUNCTclause
plus	plus	ADV
elle	elle	PRON
veut	vouloir	VERB
cacher	cacher	VERB
les	le	DET
joies	joie	NOUN
de	de	ADP
son	son	DET
âme	âme	NOUN
.	.	PUNCTsent
beaucoup de	beaucoup de	DET
femmes	femme	NOUN
,	,	PUNCTclause
inconcevables	inconcevable	ADJ
dans	dans	ADP
leurs	leur	DET
divins	divin	ADJ
caprices	caprice	NOUN
,	,	PUNCTclause
souhaitent	souhaiter	VERB
souvent	souvent	ADV
entendre	entendre	VERB
prononcer	prononcer	VERB
par	par	ADP
tout le monde	tout le monde	NOUN
un	un	DET
nom	nom	NOUN
que	que	PRON
parfois	parfois	ADV
elles	elles	PRON
désireraient	désirer	VERB
ensevelir	ensevelir	VERB
dans	dans	ADP
leur	leur	DET
cœur	cœur	NOUN
.	.	PUNCTsent
Le	le	DET
vieux	vieux	ADJ
Bourbonne	Bourbonne	NOUN
ne	ne	ADV
interpréta	interpréter	VERB
pas	pas	ADV
tout	tout	ADV
à	à	ADP
fait	faire	VERB
ainsi	ainsi	ADV
le	le	DET
trouble	trouble	NOUN
de	de	ADP
madame	madame	NOUN
Firmiani	Firmiani	PROPN
;	;	PUNCTclause
mais	mais	CCONJ
pardonnez	pardonner	VERB
lui	lui	PRON
,	,	PUNCTclause
le	le	DET
campagnard	campagnard	NOUN
était	être	AUX
défiant	défier	VERB
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
hé	hé	INTJ
bien	bien	ADV
,	,	PUNCTclause
monsieur	monsieur	NOUN
?	?	PUNCTsent
lui	lui	PRON
dit	dire	VERB
madame	madame	NOUN
Firmiani	Firmiani	PROPN
en	en	ADP
lui	lui	PRON
jetant	jeter	VERB
un	un	PRON
de	de	ADP
ces	ce	DET
regards	regard	NOUN
lucides	lucide	ADJ
et	et	CCONJ
clairs	clair	ADJ
où	où	PRON
nous	nous	PRON
autres	autre	PRON
hommes	homme	NOUN
nous	nous	PRON
ne	ne	ADV
pouvons	pouvoir	VERB
jamais	jamais	ADV
rien	rien	PRON
voir	voir	VERB
parce que	parce que	SCONJ
ils	ils	PRON
nous	nous	PRON
interrogent	interroger	VERB
un	un	DET
peu	peu	ADV
trop	trop	ADV
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
hé	hé	INTJ
!	!	PUNCTsent
bien	bien	ADV
,	,	PUNCTclause
madame	madame	NOUN
,	,	PUNCTclause
reprit	reprendre	VERB
le	le	DET
gentilhomme	gentilhomme	NOUN
,	,	PUNCTclause
savez	savoir	VERB
vous	vous	PRON
ce	ce	PRON
que	que	PRON
on	on	PRON
est	être	AUX
venu	venir	VERB
me	me	PRON
dire	dire	VERB
,	,	PUNCTclause
à	à	ADP
moi	moi	PRON
,	,	PUNCTclause
au	au	ADP_DET
fond	fond	NOUN
de	de	ADP
ma	mon	DET
province	province	NOUN
?	?	PUNCTsent
Mon	mon	DET
neveu	neveu	NOUN
se	se	PRON
serait	être	AUX
ruiné	ruiner	VERB
pour	pour	ADP
vous	vous	PRON
,	,	PUNCTclause
et	et	CCONJ
le	le	DET
malheureux	malheureux	NOUN
est	être	AUX
dans	dans	ADP
un	un	DET
grenier	grenier	NOUN
tandis que	tandis que	SCONJ
vous	vous	PRON
vivez	vivre	VERB
ici	ici	ADV
dans	dans	ADP
l'	le	DET
or	or	NOUN
et	et	CCONJ
la	le	DET
soie	soie	NOUN
.	.	PUNCTsent
Vous	vous	PRON
me	me	PRON
pardonnerez	pardonner	VERB
ma	mon	DET
rustique	rustique	ADJ
franchise	franchise	NOUN
,	,	PUNCTclause
car	car	CCONJ
il	il	PRON
est	être	AUX
peut-être	peut-être	ADV
très-utile	très-utile	ADV
que	que	SCONJ
vous	vous	PRON
soyez	être	AUX
instruite	instruire	VERB
des	un	ADP_DET
calomnies	calomnie	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Arrêtez	arrêter	VERB
,	,	PUNCTclause
monsieur	monsieur	NOUN
,	,	PUNCTclause
dit	dire	VERB
madame	madame	NOUN
Firmiani	Firmiani	PROPN
en	en	ADP
interrompant	interrompre	VERB
le	le	DET
gentilhomme	gentilhomme	NOUN
par	par	ADP
un	un	DET
geste	geste	NOUN
impératif	impératif	ADJ
,	,	PUNCTclause
je	je	PRON
sais	savoir	VERB
tout	tout	PRON
cela	cela	PRON
.	.	PUNCTsent
Vous	vous	PRON
êtes	être	AUX
trop	trop	ADV
poli	poli	ADJ
pour	pour	ADP
laisser	laisser	VERB
la	le	DET
conversation	conversation	NOUN
sur	sur	ADP
ce	ce	DET
sujet	sujet	NOUN
lorsque	lorsque	SCONJ
je	je	PRON
vous	vous	PRON
aurai	avoir	AUX
prié	prier	VERB
de	de	ADP
le	le	DET
quitter	quitter	VERB
.	.	PUNCTsent
Vous	vous	PRON
êtes	être	AUX
trop	trop	ADV
galant	galant	ADJ
(	(	PUNCTclause
dans	dans	ADP
l'	le	DET
ancienne	ancien	ADJ
acception	acception	NOUN
du	du	ADP_DET
mot	mot	NOUN
,	,	PUNCTclause
ajouta	ajouter	VERB
elle	elle	PRON
en	en	ADP
donnant	donner	VERB
un	un	DET
léger	léger	ADJ
accent	accent	NOUN
de	de	ADP
ironie	ironie	NOUN
à	à	ADP
ses	son	DET
paroles	parole	NOUN
)	)	PUNCTclause
pour	pour	ADP
ne	ne	ADV
pas	pas	ADV
reconnaître	reconnaître	VERB
que	que	SCONJ
vous	vous	PRON
ne	ne	ADV
avez	avoir	VERB
aucun	aucun	DET
droit	droit	NOUN
à	à	ADP
me	me	PRON
questionner	questionner	VERB
.	.	PUNCTsent
Enfin	enfin	ADV
,	,	PUNCTclause
il	il	PRON
est	être	AUX
ridicule	ridicule	ADJ
à	à	ADP
moi	moi	PRON
de	de	ADP
me	me	PRON
justifier	justifier	VERB
.	.	PUNCTsent
je	je	PRON
espère	espérer	VERB
que	que	SCONJ
vous	vous	PRON
aurez	avoir	VERB
une	un	DET
assez	assez	ADV
bonne	bon	ADJ
opinion	opinion	NOUN
de	de	ADP
mon	mon	DET
caractère	caractère	NOUN
pour	pour	ADP
croire	croire	VERB
au	au	ADP_DET
profond	profond	ADJ
mépris	mépris	NOUN
que	que	SCONJ
l'	le	DET
argent	argent	NOUN
me	me	PRON
inspire	inspirer	VERB
quoique	quoique	SCONJ
je	je	PRON
aie	avoir	AUX
été	être	AUX
mariée	marier	VERB
sans	sans	ADP
aucune	aucun	DET
espèce	espèce	NOUN
de	de	ADP
fortune	fortune	NOUN
à	à	ADP
un	un	DET
homme	homme	NOUN
qui	qui	PRON
avait	avoir	AUX
une	un	DET
immense	immense	ADJ
fortune	fortune	NOUN
.	.	PUNCTsent
je	je	PRON
ignore	ignorer	VERB
si	si	SCONJ
monsieur	monsieur	NOUN
votre	votre	DET
neveu	neveu	NOUN
est	être	AUX
riche	riche	ADJ
ou	ou	CCONJ
pauvre	pauvre	ADJ
,	,	PUNCTclause
si	si	SCONJ
je	je	PRON
l'	le:PRON	PRON
ai	avoir	AUX
reçu	recevoir	VERB
,	,	PUNCTclause
si	si	SCONJ
je	je	PRON
le	le:PRON	PRON
reçois	recevoir	VERB
,	,	PUNCTclause
je	je	PRON
le	le:PRON	PRON
regarde	regarder	VERB
comme	comme	ADP
digne	digne	ADJ
de	de	ADP
être	être	AUX
au milieu de	au milieu de	ADP
mes	mon	DET
amis	ami	NOUN
.	.	PUNCTsent
Tous	tous	PRON
mes	mon	DET
amis	ami	NOUN
,	,	PUNCTclause
monsieur	monsieur	NOUN
,	,	PUNCTclause
ont	avoir	VERB
du	du	ADP_DET
respect	respect	NOUN
les	le	DET
uns	un	PRON
pour	pour	ADP
les	le	DET
autres	autre	ADJ
:	:	PUNCTclause
ils	ils	PRON
savent	savoir	VERB
que	que	SCONJ
je	je	PRON
ne	ne	ADV
ai	avoir	AUX
pas	pas	ADV
la	le	DET
philosophie	philosophie	NOUN
de	de	ADP
voir	voir	VERB
les	le	DET
gens	gens	NOUN
quand	quand	SCONJ
je	je	PRON
ne	ne	ADV
les	le	DET
estime	estime	NOUN
point	point	ADV
,	,	PUNCTclause
peut-être	peut-être	ADV
est	être	AUX
ce	ce	DET
manque de	manque de	ADP
charité	charité	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
mon	mon	DET
ange	ange	NOUN
gardien	gardien	ADJ
me	me	PRON
a	avoir	AUX
maintenue	maintenir	VERB
jusque	jusque	ADP
aujourd'hui	aujourd'hui	ADV
dans	dans	ADP
une	un	DET
aversion	aversion	NOUN
profonde	profond	ADJ
et	et	CCONJ
des	un	DET
caquets	caquet	NOUN
et	et	CCONJ
de	de	ADP
l'	le	DET
improbité	improbité	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Quoique	quoique	SCONJ
le	le	DET
timbre	timbre	NOUN
de	de	ADP
la	le	DET
voix	voix	NOUN
fût	être	AUX
légèrement	légèrement	ADV
altéré	altérer	VERB
pendant	pendant	ADP
les	le	DET
premières	premier	ADJ
phrases	phrase	NOUN
de	de	ADP
cette	ce	DET
réplique	réplique	NOUN
,	,	PUNCTclause
les	le	DET
derniers	dernier	ADJ
mots	mot	NOUN
en	en	ADP
furent	être	AUX
dits	dire	VERB
par	par	ADP
madame	madame	NOUN
Firmiani	Firmiani	PROPN
avec	avec	ADP
l'	le	DET
aplomb	aplomb	NOUN
de	de	ADP
Célimène	Célimène	PROPN
raillant	railler	VERB
le	le	DET
Misanthrope	Misanthrope	PROPN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Madame	madame	NOUN
,	,	PUNCTclause
reprit	reprendre	VERB
le	le	DET
comte	comte	NOUN
de	de	ADP
une	un	DET
voix	voix	NOUN
émue	ému	ADJ
,	,	PUNCTclause
je	je	PRON
suis	être	AUX
un	un	DET
vieillard	vieillard	NOUN
,	,	PUNCTclause
je	je	PRON
suis	être	AUX
presque	presque	ADV
le	le	DET
père	père	NOUN
de	de	ADP
Octave	Octave	PROPN
,	,	PUNCTclause
je	je	PRON
vous	vous	PRON
demande	demander	VERB
donc	donc	ADV
,	,	PUNCTclause
par	par	ADP
avance	avance	NOUN
,	,	PUNCTclause
le	le	DET
plus	plus	ADV
humble	humble	ADJ
des	un	ADP_DET
pardons	pardon	NOUN
pour	pour	ADP
la	le	DET
seule	seul	ADJ
question	question	NOUN
que	que	SCONJ
je	je	PRON
vais	aller	VERB
avoir	avoir	AUX
la	le	DET
hardiesse	hardiesse	NOUN
de	de	ADP
vous	vous	PRON
adresser	adresser	VERB
,	,	PUNCTclause
et	et	CCONJ
je	je	PRON
vous	vous	PRON
donne	donner	VERB
ma	mon	DET
parole	parole	NOUN
de	de	ADP
loyal	loyal	ADJ
gentilhomme	gentilhomme	NOUN
que	que	SCONJ
votre	votre	DET
réponse	réponse	NOUN
mourra	mourir	VERB
là	là	ADV
,	,	PUNCTclause
dit	dire	VERB
il	il	PRON
en	en	PRON
mettant	mettre	VERB
la	le	DET
main	main	NOUN
sur	sur	ADP
son	son	DET
cœur	cœur	NOUN
avec	avec	ADP
un	un	DET
mouvement	mouvement	NOUN
véritablement	véritablement	ADV
religieux	religieux	ADJ
.	.	PUNCTsent
La	le	DET
médisance	médisance	NOUN
a	avoir	AUX
elle	elle	PRON
raison	raison	NOUN
,	,	PUNCTclause
aimez	aimer	VERB
vous	vous	PRON
Octave	Octave	PROPN
?	?	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Monsieur	monsieur	NOUN
,	,	PUNCTclause
dit	dire	VERB
elle	elle	PRON
,	,	PUNCTclause
à	à	ADP
tout	tout	DET
autre	autre	PRON
je	je	PRON
ne	ne	ADV
répondrais	répondre	VERB
que	que	ADV
par	par	ADP
un	un	DET
regard	regard	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
à	à	ADP
vous	vous	PRON
,	,	PUNCTclause
et	et	CCONJ
parce que	parce que	SCONJ
vous	vous	PRON
êtes	être	AUX
presque	presque	ADV
le	le	DET
père	père	NOUN
de	de	ADP
monsieur	monsieur	NOUN
de	de	ADP
Camps	Camps	PROPN
,	,	PUNCTclause
je	je	PRON
vous	vous	PRON
demanderai	demander	VERB
ce	ce	PRON
que	que	PRON
vous	vous	PRON
penseriez	penser	VERB
de	de	ADP
une	un	DET
femme	femme	NOUN
si	si	ADV
,	,	PUNCTclause
à	à	ADP
votre	votre	DET
question	question	NOUN
,	,	PUNCTclause
elle	elle	PRON
disait	dire	VERB
:	:	PUNCTclause
oui	oui	INTJ
?	?	PUNCTsent
Avouer	avouer	VERB
son	son	DET
amour	amour	NOUN
à	à	ADP
celui	celui	PRON
que	que	SCONJ
nous	nous	PRON
aimons	aimer	VERB
,	,	PUNCTclause
quand	quand	SCONJ
il	il	PRON
nous	nous	PRON
aime	aimer	VERB
…	…	PUNCTsent
là	là	ADV
…	…	PUNCTsent
bien	bien	ADV
;	;	PUNCTclause
quand	quand	SCONJ
nous	nous	PRON
sommes	être	AUX
certaines	certain	PRON
de	de	ADP
être	être	AUX
toujours	toujours	ADV
aimées	aimer	VERB
,	,	PUNCTclause
croyez	croire	VERB
moi	moi	PRON
,	,	PUNCTclause
monsieur	monsieur	NOUN
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
pour	pour	ADP
nous	nous	PRON
un	un	DET
effort	effort	NOUN
et	et	CCONJ
une	un	DET
récompense	récompense	NOUN
pour	pour	ADP
lui	lui	PRON
;	;	PUNCTclause
mais	mais	CCONJ
à	à	ADP
un	un	DET
autre	autre	ADJ
!…	!…	PUNCTsent
↵↵	↵↵	PUNCTstruct
Madame	madame	NOUN
Firmiani	Firmiani	PROPN
ne	ne	ADV
acheva	achever	VERB
pas	pas	ADV
,	,	PUNCTclause
elle	elle	PRON
se	se	PRON
leva	lever	VERB
,	,	PUNCTclause
salua	saluer	VERB
le	le	DET
bonhomme	bonhomme	NOUN
et	et	CCONJ
disparut	disparaître	VERB
dans	dans	ADP
ses	son	DET
appartements	appartement	NOUN
dont	dont	PRON
toutes	tout	ADJ
les	le	DET
portes	porte	NOUN
successivement	successivement	ADV
ouvertes	ouvert	ADJ
et	et	CCONJ
fermées	fermer	VERB
eurent	avoir	VERB
un	un	DET
langage	langage	NOUN
pour	pour	ADP
les	le	DET
oreilles	oreille	NOUN
du	du	ADP_DET
planteur	planteur	NOUN
de	de	ADP
peupliers	peuplier	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
ha	ha	INTJ
!	!	PUNCTsent
peste	peste	NOUN
,	,	PUNCTclause
se	se	PRON
dit	dire	VERB
le	le	DET
vieillard	vieillard	NOUN
,	,	PUNCTclause
quelle	quel	DET
femme	femme	NOUN
!	!	PUNCTsent
ce	ce	PRON
est	être	AUX
ou	ou	CCONJ
une	un	DET
rusée	rusé	NOUN
commère	commère	NOUN
ou	ou	CCONJ
un	un	DET
ange	ange	NOUN
.	.	PUNCTsent
Et	et	CCONJ
il	il	PRON
gagna	gagner	VERB
sa	son	DET
voiture	voiture	NOUN
de	de	ADP
remise	remise	NOUN
,	,	PUNCTclause
dont	dont	PRON
les	le	DET
chevaux	cheval	NOUN
donnaient	donner	VERB
de temps en temps	de temps en temps	ADV
des	un	DET
coups de pied	coups de pied	NOUN
au	au	ADP_DET
pavé	pavé	NOUN
de	de	ADP
la	le	DET
cour	cour	NOUN
silencieuse	silencieux	ADJ
.	.	PUNCTsent
Le	le	DET
cocher	cocher	NOUN
dormait	dormir	VERB
,	,	PUNCTclause
après	après	ADP
avoir	avoir	AUX
cent	cent	NUM
fois	fois	NOUN
maudit	maudire	VERB
sa	son	DET
pratique	pratique	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
Le	le	DET
lendemain	lendemain	NOUN
matin	matin	NOUN
,	,	PUNCTclause
vers	vers	ADP
huit	huit	NUM
heures	heure	NOUN
,	,	PUNCTclause
le	le	DET
vieux	vieux	ADJ
gentilhomme	gentilhomme	NOUN
montait	monter	VERB
l'	le	DET
escalier	escalier	NOUN
de	de	ADP
une	un	DET
maison	maison	NOUN
située	situer	VERB
rue	rue	NOUN
de	de	ADP
l'	le	DET
Observance	Observance	PROPN
où	où	PRON
demeurait	demeurer	VERB
Octave	Octave	PROPN
de	de	ADP
Camps	Camps	PROPN
.	.	PUNCTsent
si	si	SCONJ
il y a	il y a	VERB
au	au	ADP_DET
monde	monde	NOUN
un	un	DET
homme	homme	NOUN
étonné	étonné	ADJ
,	,	PUNCTclause
ce	ce	PRON
fut	être	AUX
certes	certes	ADV
le	le	DET
jeune	jeune	ADJ
professeur	professeur	NOUN
en	en	ADP
voyant	voir	VERB
son	son	DET
oncle	oncle	NOUN
:	:	PUNCTclause
la	le	DET
clef	clef	NOUN
était	être	AUX
sur	sur	ADP
la	le	DET
porte	porte	NOUN
,	,	PUNCTclause
la	le	DET
lampe	lampe	NOUN
de	de	ADP
Octave	Octave	PROPN
brûlait	brûler	VERB
encore	encore	ADV
,	,	PUNCTclause
il	il	PRON
avait	avoir	AUX
passé	passer	VERB
la	le	DET
nuit	nuit	NOUN
.	.	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Monsieur	monsieur	NOUN
le	le	DET
drôle	drôle	NOUN
,	,	PUNCTclause
dit	dire	VERB
monsieur	monsieur	NOUN
de	de	ADP
Bourbonne	Bourbonne	PROPN
en	en	ADP
se	se	PRON
asseyant	asseoir	VERB
sur	sur	ADP
un	un	DET
fauteuil	fauteuil	NOUN
,	,	PUNCTclause
depuis	depuis	ADP
quand	quand	SCONJ
se	se	PRON
rit	rire	VERB
on	on	PRON
(	(	PUNCTclause
style	style	NOUN
chaste	chaste	ADJ
)	)	PUNCTclause
des	un	ADP_DET
oncles	oncle	NOUN
qui	qui	PRON
ont	avoir	AUX
vingt-six	vingt-six	NUM
mille	mille	NUM
livres	livre	NOUN
de	de	ADP
rentes	rente	NOUN
en	en	ADP
bonnes	bon	ADJ
terres	terre	NOUN
de	de	ADP
Touraine	Touraine	PROPN
,	,	PUNCTclause
lorsque	lorsque	SCONJ
on	on	PRON
est	être	AUX
leur	leur	DET
seul	seul	ADJ
héritier	héritier	NOUN
?	?	PUNCTsent
Savez	savoir	VERB
vous	vous	PRON
que	que	PRON
jadis	jadis	ADV
nous	nous	PRON
respections	respecter	VERB
ces	ce	DET
parents	parent	NOUN
?	?	PUNCTsent
Voyons	voir	VERB
,	,	PUNCTclause
as	as	NOUN
tu	tu	PRON
quelques	quelque	DET
reproches	reproche	NOUN
à	à	ADP
me	me	PRON
adresser	adresser	VERB
:	:	PUNCTclause
ai	avoir	AUX
je	je	PRON
mal	mal	ADV
fait	faire	VERB
mon	mon	DET
métier	métier	NOUN
de	de	ADP
oncle	oncle	NOUN
,	,	PUNCTclause
te	te	PRON
ai	avoir	AUX
je	je	PRON
demandé	demander	VERB
du	du	ADP_DET
respect	respect	NOUN
,	,	PUNCTclause
te	te	PRON
ai	avoir	AUX
je	je	PRON
refusé	refuser	VERB
de	de	ADP
l'	le	DET
argent	argent	NOUN
,	,	PUNCTclause
te	te	PRON
ai	avoir	AUX
je	je	PRON
fermé	fermer	VERB
la	le	DET
porte	porte	NOUN
au	au	ADP_DET
nez	nez	NOUN
en	en	ADP
prétendant	prétendre	VERB
que	que	SCONJ
tu	tu	PRON
venais	venir	VERB
voir	voir	VERB
comment	comment	ADV
je	je	PRON
me	me	PRON
portais	porter	VERB
;	;	PUNCTclause
ne	ne	ADV
as	avoir	AUX
tu	taire	VERB
pas	pas	ADV
l'	le	DET
oncle	oncle	NOUN
le	le	DET
plus	plus	ADV
commode	commode	ADJ
,	,	PUNCTclause
le	le	DET
moins	moins	ADV
assujettissant	assujettissant	ADJ
que	que	SCONJ
il	il	PRON
y	y	PRON
ait	avoir	VERB
en	en	ADP
France	France	PROPN
,	,	PUNCTclause
je	je	PRON
ne	ne	ADV
dis	dire	VERB
pas	pas	ADV
en	en	ADP
Europe	Europe	PROPN
,	,	PUNCTclause
ce	ce	PRON
serait	être	AUX
trop	trop	ADV
prétentieux	prétentieux	ADJ
?	?	PUNCTsent
Tu	tu	PRON
me	me	PRON
écris	écrire	VERB
ou	ou	CCONJ
tu	tu	PRON
ne	ne	ADV
me	me	PRON
écris	écrire	VERB
pas	pas	ADV
,	,	PUNCTclause
je	je	PRON
vis	voir	VERB
sur	sur	ADP
l'	le	DET
affection	affection	NOUN
jurée	jurer	VERB
,	,	PUNCTclause
et	et	CCONJ
te	te	PRON
arrange	arranger	VERB
la	le	DET
plus	plus	ADV
jolie	joli	ADJ
terre	terre	NOUN
du	du	ADP_DET
pays	pays	NOUN
,	,	PUNCTclause
un	un	DET
bien	bien	NOUN
qui	qui	PRON
fait	faire	VERB
l'	le	DET
envie	envie	NOUN
de	de	ADP
tout	tout	PRON
le	le	DET
département	département	NOUN
;	;	PUNCTclause
mais	mais	CCONJ
je	je	PRON
ne	ne	ADV
veux	vouloir	VERB
te	te	PRON
la	le:PRON	PRON
laisser	laisser	VERB
néanmoins	néanmoins	ADV
que	que	SCONJ
le	le:PRON	PRON
plus tard	plus tard	ADV
possible	possible	ADJ
.	.	PUNCTsent
Cette	ce	DET
velléité	velléité	NOUN
ne	ne	ADV
est	être	AUX
elle	elle	PRON
pas	pas	ADV
excessivement	excessivement	ADV
excusable	excusable	ADJ
?	?	PUNCTsent
Et	et	CCONJ
monsieur	monsieur	NOUN
vend	vendre	VERB
son	son	DET
bien	bien	NOUN
,	,	PUNCTclause
se	se	PRON
loge	loger	VERB
comme	comme	ADP
un	un	DET
laquais	laquais	NOUN
,	,	PUNCTclause
et	et	CCONJ
ne	ne	ADV
a	avoir	VERB
plus	plus	ADV
ni	ni	CCONJ
gens	gens	NOUN
ni	ni	CCONJ
train	train	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Mon	mon	DET
oncle	oncle	NOUN
…	…	PUNCTsent
↵↵	↵↵	PUNCTstruct
—	—	PUNCTclause
Il	il	PRON
ne	ne	ADV
se	se	PRON
agit	agir	VERB
pas	pas	ADV
de	de	ADP
l'	le	DET
oncle	oncle	NOUN
,	,	PUNCTclause
mais	mais	CCONJ
du	du	ADP_DET
neveu	neveu	NOUN
.	.	PUNCTsent
je	je	PRON
ai	avoir	VERB
droit	droit	NOUN
à	à	ADP
ta	ton	DET
confiance	confiance	NOUN
:	:	PUNCTclause
ainsi	ainsi	ADV
confesse	confesser	VERB
toi	toi	PRON
promptement	promptement	ADV
,	,	PUNCTclause
ce	ce	PRON
est	être	AUX
plus	plus	ADV
facile	facile	ADJ
,	,	PUNCTclause
je	je	PRON
sais	savoir	VERB
cela	cela	PRON
par	par	ADP
expérience	expérience	NOUN
.	.	PUNCTsent
As	as	NOUN
tu	tu	PRON
joué	jouer	VERB
,	,	PUNCTclause
as	as	NOUN
tu	tu	PRON
perdu	perdre	VERB
à	à	ADP
la	le	DET
Bourse	Bourse	NOUN
?	?	PUNCTsent
Allons	aller	VERB
,	,	PUNCTclause
dis	dire	VERB
moi	moi	PRON
:	:	PUNCTclause
«	«	PUNCTsent
Mon	mon	DET
oncle	oncle	NOUN
,	,	PUNCTclause
je	je	PRON
suis	être	AUX
un	un	DET
misérable	misérable	ADJ
!	!	PUNCTsent
»	»	PUNCTclause
et	et	CCONJ
je	je	PRON
te	te	PRON
embrasse	embrasser	VERB
.	.	PUNCTsent
Mais	mais	CCONJ
si	si	SCONJ
tu	tu	PRON
me	me	PRON
fais	faire	AUX
un	un	DET
mensonge	mensonge	NOUN
plus	plus	ADV
gros	gros	ADJ
que	que	SCONJ
ceux	ceux	PRON
que	que	PRON
